职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
25K+客服经理,成都,上海同薪网络技术有限公司,本科,3-5年,客服管理,1.5-2.5万·13薪,岗位内容：1. 管理和指导客户服务团队，高效解决客户问题并提供优质服务2. 提高客户满意度并增强客户忠诚度，提高品牌形象和美誉度3. 研究和借鉴国际先进的客户服务管理经验和模式4. 协调和支持其他部门完成客户服务和销售目标任职要求：1. 具备3年以上客户服务或销售管理经验，其中2年以上担任客服主管或经理职位2. 具有优秀的沟通技巧、团队合作和协调能力，以及良好的客户服务意识和责任心3. 具备良好的...,人力资源服务,http://jobs.zhaopin.com/CCL1461073250J40816422501.htm,10000人以上,2025-12-24 09:42:32
客服工程师（成都-立式炉）(J12669),成都,北方华创,本科,5-10年,"半导体设备维护保养,IC制造设备,氧化扩散炉",1.5-2.5万·15薪,工作职责1.产线设备维护，保障扩散（DIFF）设备在产线上的稳定、高效运行，最小化设备宕机时间；2.及时响应机制：随时响应并高效解决客户在生产中遇到的设备紧急问题，高效完成设备故障诊断、排查与修复，及时解决宕机问题，保障客户生产连续性；3.系统化撰写并维护设备日常维护日志、周报及月报，将典型故障案例、解决方案及最佳实践进行经验萃取，形成典型事例沉淀至内部知识库，建立完整、可追溯的设备全生命周期档案...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC135196350J40856133312.htm,1000-9999人,2025-12-24 01:34:08
知名旅游大厂客服经理/全额五险一金,成都,位来小猎(宁波)信息技术有限公司,本科,3-5年,"客服经理,客服团队管理",1.5-2.5万,岗位职责：• 目标与团队宣贯：通过宣贯，拉齐团队目标，指标，工作思路，通过定期开展复盘会议，确保团队成员理解并保持一致。• 团队指标达成与持续优化：交付团队指标结果。定期复盘输出偏差解决方案，周期性提高团队服务指标。• 管理规范与秩序维护：负责执行并迭代管理方法论，宣导并执行公司管理制度，确保现场秩序良好。• 业务预测与排班管理：通过业务量预测，排班，确保业务接起率。同时负责成本指标的降低，推动达...,计算机软件,http://jobs.zhaopin.com/CCL1320375780J40819875307.htm,100-299人,2025-12-29 16:21:20
客诉专家,成都,成都致宸电子材料有限公司,本科,3-5年,"投诉客服,售前客服",2-2.5万·13薪,1，负责承接和推动解决平台客户投诉，对投诉客户进行安抚，维护公司信誉和形象2，按要求快速响应并准确记录客户的投诉内容，根据规定的流程进行分发处理；3，与其他部门进行业务对接，反馈客诉情况并跟进处理，追踪问题直至解决4，客户投诉的汇报与问题分析和总结，针对性的提出优化建议或解决方案5，发现及时向公司反馈各类服务隐患问题，降低投诉率和重大投诉风险岗位要求1，性格开朗，有良好的沟通能力，责任心强，抗压及...,咨询服务,http://jobs.zhaopin.com/CCL1213020320J40858899712.htm,20-99人,2025-12-12 11:47:40
客服经理,成都,四川蕴富贵祥通信科技有限公司,本科,3-5年,电话客服,1.5-2.5万,岗位职责：• 目标与团队宣贯：通过宣贯，拉齐团队目标，指标，工作思路，通过定期开展复盘会议，确保团队成员理解并保持一致。• 团队指标达成与持续优化：交付团队指标结果。定期复盘输出偏差解决方案，周期性提高团队服务指标。• 管理规范与秩序维护：负责执行并迭代管理方法论，宣导并执行公司管理制度，确保现场秩序良好。• 业务预测与排班管理：通过业务量预测，排班，确保业务接起率。同时负责成本指标的降低，推动达...,专业技术服务,http://jobs.zhaopin.com/CCL1484873600J40812897109.htm,500-999人,2025-11-24 09:47:30
知名旅游大厂客服经理/全额五险一金,成都,位来小猎(宁波)信息技术有限公司,本科,3-5年,"客服经理,客服团队管理",1.5-2.5万,岗位职责：• 目标与团队宣贯：通过宣贯，拉齐团队目标，指标，工作思路，通过定期开展复盘会议，确保团队成员理解并保持一致。• 团队指标达成与持续优化：交付团队指标结果。定期复盘输出偏差解决方案，周期性提高团队服务指标。• 管理规范与秩序维护：负责执行并迭代管理方法论，宣导并执行公司管理制度，确保现场秩序良好。• 业务预测与排班管理：通过业务量预测，排班，确保业务接起率。同时负责成本指标的降低，推动达...,计算机软件,http://jobs.zhaopin.com/CCL1320375780J40819875207.htm,100-299人,2025-12-29 16:21:20
客服顾问（驻新家坡）,成都,成都来喽科技有限公司,本科,1-3年,"电话客服,全白班,英语",1.5-2.5万,职位描述 作为客户体验顾问，您将充当公司与司机之间的重要纽带，负责提供卓越的服务和全方位的支持。无论是处理问题、解答疑问，还是收集反馈，您的工作将直接影响司机的满意度以及公司运营的高效性。 主要职责 · 为司机提供高水准的售后服务，确保他们在与Lumens合作期间享受无缝体验。· 作为司机的第一联络点，高效、耐心地处理他们的需求和问题。· 定期主动与司机沟通，收集反馈，洞察他们的需求和合作体验。·...,在线生活服务（O2O）,http://jobs.zhaopin.com/CCL1483742200J40709247314.htm,100-299人,2025-07-09 12:00:12
业主侧客服经理,成都,贝壳找房(北京)科技有限公司,本科,5-10年,,1.9-2.5万·14薪,"[岗位职责]1、从0-1搭建业主服务团队，负责建立团队考核体系明确考核标准保证服务质效目标达成；2、负责省心组业主服务的规范化和流程化，包括系统化的客户投诉反馈和建议分类分析机制;3、服务体验提升专家，对业主满意度负责，从被动到主动，统筹业主需求处理，降低投诉率，提升托管房体验；4、通过提高服务质量，提升业主对省心租的信任及粘性提升转介绍率，与运营联动,开展各类活动促进提升营收。[任职要求]1、大...",互联网,http://jobs.zhaopin.com/CC300255130J40781780115.htm,10000人以上,2025-07-03 02:06:10
知名旅游大厂客服经理/全额五险一金,成都,位来小猎(宁波)信息技术有限公司,本科,3-5年,"客服经理,客服团队管理",1.5-2.5万,岗位职责：• 目标与团队宣贯：通过宣贯，拉齐团队目标，指标，工作思路，通过定期开展复盘会议，确保团队成员理解并保持一致。• 团队指标达成与持续优化：交付团队指标结果。定期复盘输出偏差解决方案，周期性提高团队服务指标。• 管理规范与秩序维护：负责执行并迭代管理方法论，宣导并执行公司管理制度，确保现场秩序良好。• 业务预测与排班管理：通过业务量预测，排班，确保业务接起率。同时负责成本指标的降低，推动达...,计算机软件,http://jobs.zhaopin.com/CCL1320375780J40819875107.htm,100-299人,2025-12-29 16:21:19
电话客服 医美 无考核 大小休,成都,四川中正百年科技集团有限公司,学历不限,经验不限,"售前客服,电话客服,网络客服,全白班,普通话",1.2-2.4万,公司是给美业商家做业绩提成营业额的。只需要沟通商家到峰会现场即可，商家不缴费。新人一个月20-30家门店，高额提成，轻松氛围，无考核要求。岗位职责：1、公司提供客户资源，邀约本地美业实体商家参加公司峰会即可。2、不去线下，峰会现场有讲师 、销售成交商家，只管拿门店提成。3、每月峰会3-4场4、入职一对一指导和培训，帮助新人迅速掌握专业知识，以及技巧尽快出结果，抓住颜值经济的大趋势；任职要求：1、普...,医美/健康服务,http://jobs.zhaopin.com/CCL1481248800J40785440616.htm,300-499人,2026-01-08 00:06:01
客服工程师（资深炉管设备）,成都,苏州欣威晟电子科技有限公司,本科,3-5年,"半导体设备测试,半导体设备校验,半导体设备安装调试,半导体设备维护保养,氧化扩散炉",1.2-2.4万,任职资格： 1.本科及以上学历，机械、电气或电子相关专业； 2.了解半导体真空设备工作原理； 3.具备基本的英语交流能力，能看懂英文技术手册； 4.具备良好的分析故障原因和准确提供解决方案能力； 5.服从公司工作安排，能接受出差； 6.工作踏实、积极、主动、有责任心、动手能力强、社交沟通协调能力佳、服务意识强、具有良好的团队合作精神； 7.具有3年及以上12寸TEL FURNACE Formula...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC660860820J40855093612.htm,100-299人,2025-12-23 16:46:18
知名旅游大厂客服经理/全额五险一金,成都,位来小猎(宁波)信息技术有限公司,本科,3-5年,"客服经理,客服团队管理",1.5-2.5万,岗位职责：• 目标与团队宣贯：通过宣贯，拉齐团队目标，指标，工作思路，通过定期开展复盘会议，确保团队成员理解并保持一致。• 团队指标达成与持续优化：交付团队指标结果。定期复盘输出偏差解决方案，周期性提高团队服务指标。• 管理规范与秩序维护：负责执行并迭代管理方法论，宣导并执行公司管理制度，确保现场秩序良好。• 业务预测与排班管理：通过业务量预测，排班，确保业务接起率。同时负责成本指标的降低，推动达...,计算机软件,http://jobs.zhaopin.com/CCL1320375780J40819875007.htm,100-299人,2025-12-29 16:21:19
【公积金12%双休】央企直签 均薪1.3w,成都,中智四川经济技术合作有限公司,大专,无经验,周末双休,1.1-2.2万,招聘我是认真的，谈恋爱都没有这么认真过！入职买五险一金！！ 有手就会！接受小白！【薪资待遇】底薪+绩效奖金+其他补贴，新人平均薪资7335.2，综合薪资8k-20k+，上不封顶【福利待遇】1.入职购买五险一金【工作内容】5A级办公环境，环境舒适，不用外出，接受小白带薪培训,人力资源服务,http://jobs.zhaopin.com/CC158905110J40818665709.htm,100-299人,2025-12-16 09:24:55
合规催收客服,成都,四川泰广金服企业管理有限公司,大专,经验不限,贷后管理,1.1-2.2万,专项招募：信用卡（浦发，华夏等）、阳光信保、大额车贷（30W-150W）岗位职责：1、负责逾期未还款客户的提醒工作，控制不良坏账率；2、针对逾期客户结合银行等相关政策，进行提醒、督促、谈判、引导客户还款；3、负责回复客户咨询的问题，快速、准确的为客户提供咨询解决方案；4、对客户相关数据进行审核与整理；职位要求：1、18-40周岁，有呼叫中心、客服中心、电子商务工作经验者优先；2、诚信正直，良好的沟...,互联网金融/小额贷款,http://jobs.zhaopin.com/CCL1432925890J40604105613.htm,20-99人,2025-08-27 10:42:46
知名旅游大厂客服经理/全额五险一金,成都,位来小猎(宁波)信息技术有限公司,本科,3-5年,"客服经理,客服团队管理",1.5-2.5万,岗位职责：• 目标与团队宣贯：通过宣贯，拉齐团队目标，指标，工作思路，通过定期开展复盘会议，确保团队成员理解并保持一致。• 团队指标达成与持续优化：交付团队指标结果。定期复盘输出偏差解决方案，周期性提高团队服务指标。• 管理规范与秩序维护：负责执行并迭代管理方法论，宣导并执行公司管理制度，确保现场秩序良好。• 业务预测与排班管理：通过业务量预测，排班，确保业务接起率。同时负责成本指标的降低，推动达...,计算机软件,http://jobs.zhaopin.com/CCL1320375780J40819874907.htm,100-299人,2025-12-29 16:21:18
建行信用卡客服+不加班！,成都,杭州臻隆科技咨询有限公司成都第二分公司,学历不限,1-3年,"电话催收,M0催收,M1催收,M2催收",1.1-2.2万,"集团简介：杭州臻隆于 2012 年成立,注册资金为人民币3100万元。公司总部设在浙江省杭州市，目前全国分公司50+家，在职总人数超过2000名，公司主要为工行、农行、中行、建行、邮储、交通、兴业、浦发、中信、华夏、平安、光大杭州银行、北京银行以及消费金融等机构等提供逾期欠款催收服务，目前成都分公司诚邀小伙伴加入我们建行、农行、以及消费金融的业务团队。岗位职责：受银行委托对逾期客户进行账户管理、提...",人工智能,http://jobs.zhaopin.com/CCL1334900030J40933084304.htm,20-99人,2025-07-18 10:06:18
渠道销售/双休,成都,厦门佰名养老服务有限公司,大专,经验不限,门店销售,1-2万,岗位职责：针对公司提供到期续费客户进行回访；维护好新老客户，进行新产品的介绍；为客户办理续费等相关工作。任职要求：年龄25-45周岁，大专及以上学历；熟练使用Office办公软件；有良好的生活和工作习惯，团队协作精神；学习能力强，善于接受新鲜事物；福利待遇：享受国家法定假日、带薪休假等假期；不定时下午茶、聚餐，相对应的节假日也会有相应活动；提供员工广阔的职业发展前景，系统的入职培训和岗位培训。,养老/孤儿/看护,http://jobs.zhaopin.com/CCL1503431180J40821676707.htm,20人以下,2026-01-10 01:20:38
销售客服（主要负责各个公司小中高层招聘）,成都,四川宇韬人力资源有限公司,大专,3-5年,"电话销售,面销/陌拜,客服,平安车险,平安普惠",1-2万,岗位职责：1. 负责为客户提供专业的人力资源解决方案，满足客户的招聘需求。2. 与客户建立并维护良好的合作关系，了解和分析客户需求。3. 利用各种招聘渠道，寻找合适的候选人，完成人才寻访和筛选工作。4. 协助客户完成面试流程，提供招聘相关的咨询和建议。5. 跟进候选人入职后的情况，确保客户和候选人的满意度。6，公司提供精准平台7，有电销或者面销，沟通能力强8，双休国定假休息，可以安排早下班接小孩9...,人力资源服务,http://jobs.zhaopin.com/CCL1355073800J40819444201.htm,500-999人,2026-01-08 14:27:36
铁路客服信息系统项目经理（成都）,成都,通号通信信息集团有限公司,本科,5-10年,"通信项目管理,铁路客服信息系统项目经理,一级建造师（通信与广电工程）,一级建造师（机电工程）",面议,岗位职责：（1）负责项目全过程管理；（2）负责项目施工标准化建设；（3）负责项目计划管理、安全管理、合同管理、变更管理、信息管理等；（4）负责项目的质量控制、进度控制、成本控制；（5）负责对外沟通协调工作，对接业主、设计院、监理单位、运营管理单位及地方政府等；（6）负责开展二次经营工作；（7）负责项目价款结算及回款等工作；（8）负责组织配合竣工验收工作，组织竣工资料的收集、整理、移交、归档工作；（...,IT服务,http://jobs.zhaopin.com/CC149884010J40798392312.htm,500-999人,2026-01-06 00:35:40
