职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
高级web前端工程师,成都,武汉能钠智能装备技术股份有限公司,本科,3-5年,"web前端,HTML,CSS,JavaScript,大屏/可视化项目,Vue,React,Bootstrap,Echarts,Node.js,WebGL",,我们正在寻找一位经验丰富的前端开发工程师，负责参与公司Web应用程序的开发和维护工作。工作内容：包括设计、编码、测试、优化前端应用程序，与后端团队密切合作完成项目开发等。岗位要求：1. 计算机相关专业本科及以上学历；2. 3年以上前端开发工作经验；3. 熟练掌握HTML、CSS、JavaScript等前端技术；4. 具备良好的沟通能力和团队协作精神；5. 对互联网产品和技术有浓厚的兴趣，有较强的学...,计算机硬件,http://jobs.zhaopin.com/CC219574420J40698191806.htm,100-299人,2025-10-14 17:28:04,,,
初级前端开发,成都,中电金信软件有限公司,本科,1-3年,"金融项目,银行项目,HTML5,Vue,Node.js",,岗位职责:1、与设计师、产品需求人员紧密合作，开发高质量的产品前端。2、负责对已有产品前端的优化和升级工作。3、能充分理解产品的业务需求和设计需求，有一定的解决问题的能力。岗位要求：1、本科以上学历，1年以上工作经验，计算机、通信等相关专业优先。2、熟悉html5、css3、javascript等主流开发技术。3、熟悉vue ，了解、ES6、NPM以及webpack打包工具，能快速上手脚手架项目开...,计算机软件,http://jobs.zhaopin.com/CC443657520J40822863309.htm,10000人以上,2025-12-26 17:22:55,,,
前端开发-react,成都,上海微创软件股份有限公司,大专,1-3年,"JavaScript,React,Node.js",10000-11000,"岗位内容描述react/nodejs/小程序/seo学历要求：大专以上经验要求：""1. 有2年以上react开发经验，半年以上node.js开发经验2. 开发过小程序、静态网站、后台管理等不同类型项目""专业要求：计算机相关专业工作职责：""1. 承担低代码产品和AI产品的前端需求开发，可自行完成一定难度的需求开发工作2. 承担产品的用户答疑工作，对用户在场景实现上的问题可以给予专业指导""能力要求描述...",IT服务,http://jobs.zhaopin.com/CC000638920J40832654314.htm,10000人以上,2025-12-24 10:39:52,10000.0,11000.0,12.0
前端开发（编号003）薪资10.5k 外包岗位 学信网学历,成都,博彦科技承德有限公司,大专,3-5年,"React,Node.js",,"岗位内容描述岗位关键词：react/nodejs/小程序/seo学历要求：大专以上经验要求：1. 有2年以上react开发经验，半年以上node.js开发经验2. 开发过小程序、静态网站、后台管理等不同类型项目""专业要求：计算机相关专业工作职责：1. 承担低代码产品和AI产品的前端需求开发，可自行完成一定难度的需求开发工作2. 承担产品的用户答疑工作，对用户在场景实现上的问题可以给予专业指导""能力...",IT服务,http://jobs.zhaopin.com/CC637366030J40743485706.htm,1000-9999人,2025-12-24 14:10:54,,,
前端开发工程师,成都,成都红芯创智科技有限公司,本科,3-5年,"ERP项目,CSS,JavaScript,HTML5,Vue,React,ElementUI,金融项目,大屏/可视化项目,Node.js,Echarts,支付项目",,岗位职责:1、根据产品设计文档，构建公司技术中心产品前端产品框架，协同后端开发人员完成项目;2、优化前端体验和页面响应速度，优化代码并保持良好兼容性，提升易用性; 创造并持续优化精致的交互体验；3、负责前端基础组件开发、工程化体系建设，不断提升前端研发效能;4、负责前端产品(多端多业务线)的功能开发和维护；5、负责对团队成员的能力培养和整体技术能力的提升。任职要求:1、统招本科及以上学历，3年及以...,计算机软件,http://jobs.zhaopin.com/CC572719530J40781445315.htm,20-99人,2025-12-18 23:05:10,,,
前端开发工程师,成都,杭州明讯软件技术有限公司,本科,3-5年,"CSS,JavaScript,HTML5,Node.js,MYSQL/REDIS,/MONGODB,Vue,VUE2.0、VUE 3.0,精通ECHARTS图表",,岗位职责1. 基于Vue.js技术栈负责Web端产品的前端架构设计、组件开发与页面实现，保障界面交互流畅性与视觉一致性；2. 参与前端技术方案制定，优化前端性能（加载速度、渲染效率、兼容性），解决复杂场景下的前端技术难题；3. 封装可复用的Vue组件、指令及工具函数，构建前端组件库，提升团队开发效率；4. 与UI设计师、后端开发团队紧密协作，还原设计稿细节，对接接口数据，确保前后端交互顺畅；5. ...,计算机软件,http://jobs.zhaopin.com/CC233450010J40767905610.htm,300-499人,2025-11-24 15:16:17,,,
前端开发,成都,博彦科技承德有限公司,本科,1-3年,"TypeScript,Vue,Node.js",,工作职责：-负责国际化产品的前端研发工作-熟悉国际化业务，参与业务迭代、技术赋能-熟悉前端和跨端技术，对用户体验、交互有深入理解，可实现极致体验的产品任职要求：-计算机相关专业，本科及以上学历，2年以上前端开发经验-熟练掌握TS、JS、CSS-熟悉vue3技术栈-熟悉基于Nodejs的服务端开发-熟悉常用的数据结构和算法，代码能力突出，代码风格良好-学习能力好，自驱力强加分项：-有架构优化经验，可...,IT服务,http://jobs.zhaopin.com/CC637366030J40729203306.htm,1000-9999人,2025-12-02 16:51:42,,,
web前端开发工程师,成都,是高(北京)智能科技有限公司,本科,1-3年,"大屏/可视化项目,CSS,JavaScript,Node.js,Canvas",,岗位职责1. 系统设计与开发 ◦ 负责公司Web应用的前端开发，参与需求分析、技术选型和模块设计，确保系统高性能、高可用性和可扩展性 。 ◦ 根据项目计划要求负责产品UI设计、制作和美化。 ◦ 配合后台开发人员实现产品界面和功能，改善用户交互以及视觉，维护及优化前端页面性能。 ◦ 制作或协助制作各种页面组件或页面模版。 ◦ 参与设计并编写WEB前端架构及应用。 ◦ 参与制定JS、CSS、Html开...,工业自动化,http://jobs.zhaopin.com/CCL1373026320J40856494902.htm,20-99人,2026-01-07 10:12:32,,,
前端开发工程师,成都,四川省顺心餐饮管理有限公司,大专,无经验,"JavaScript,Vue,Node.js",,一、职位描述负责公司 Web 端业务系统、移动端 H5 及微信小程序的开发与维护。你将深度参与从需求评审到上线发布的全生命周期，在架构师的指导下编写高质量、可维护的代码。二、技术要求1. 核心基础 (Must have)· HTML/CSS: 熟练掌握 HTML5 和 CSS3，能够根据 UI 设计稿还原页面；理解 Flexbox 和 Grid 布局；了解 CSS 预处理器（如 SCSS/Less...,餐饮服务,http://jobs.zhaopin.com/CCL1457965360J40834890813.htm,1000-9999人,2026-01-08 16:21:22,,,
nodejs初级开发工程师,成都,成都海獭科技有限公司,本科,无经验,"JavaScript,TypeScript,CSS,HTML,Shell,Socket技术,容器技术,全栈开发,Express,Koa,NESTJS",,岗位职责： 1、按照设计方案和模板开发前端页面及后端接口，保证项目按计划推进。 2、负责 API 集成开发和维护。 3、保障系统稳定 4、与产品和设计团队紧密配合，理解需求并转化为技术实现方案。 5、执行具体开发任务，按部就班完成功能实现，不需要独立决策或复杂设计。 任职要求： 1、计算机相关专业专科及以上。 2、熟练使用Node.js，了解Go/Python。 3、能够充分理解任务需求和设计方案...,互联网,http://jobs.zhaopin.com/CCL1281050570J40800182910.htm,100-299人,2026-01-09 01:27:07,,,
node.js全栈工程师,成都,衣锦科技(成都)集团有限公司,本科,3-5年,"Java,PHP,Python",13000-14000,岗位内容：1. 使用 Node.js 工具链来设计，开发和维护快速响应的互联网应用程序。2. 开发RESTful API以支持前后端交互。3. 优化应用程序以提高性能，并解决技术难题。任职要求：1. 有 3 年以上的 Node.js 实际项目开发经验，对常见设计模式和算法有深入理解。2. 精通异步编程和多线程处理，熟悉 Redis，MySQL，MongoDB 等数据库。3. 具有扎实的计算机网络知...,计算机软件,http://jobs.zhaopin.com/CCL1461660430J40859179312.htm,20人以下,2025-12-13 11:35:09,13000.0,14000.0,12.0
前端开发工程师,成都,东营园彬农业科技有限公司,本科,1-3年,"大屏/可视化项目,GIS/地图项目,直播视频项目,CSS,JavaScript,HTML5,Vue,React,Angular,Node.js,Echarts,WebGL",,岗位内容：1. 设计和开发适用于不同设备的易于使用的网站2. 参与产品原型设计和产品需求分析3. 跟进技术趋势及前端开发最佳实践，不断提升团队的技术水平任职要求：1. 1年以上前端开发经验，掌握HTML5/CSS/JavaScript等前端技术和常用框架2. 具备良好的学习能力和解决问题的思维能力，能够配合其他团队成员完成项目工作3. 对新技术有好奇心，并愿意持续学习和提高,农/林/牧/渔,http://jobs.zhaopin.com/CCL1316596270J40913569804.htm,20-99人,2025-05-20 09:30:47,,,
前端开发工程师（需短期外派西藏）,成都,武汉炬视科技有限公司,本科,1-3年,"ERP项目,GIS/地图项目,鸿蒙项目,CSS,JavaScript,HTML5,Vue,React,Angular,Node.js",,岗位职责：1）负责公司项目的前端开发工作；2）按照产品设计稿要求，与UI设计师和后台开发人员配合，独立完成前端页面、业务逻辑开发等工作；3）持续优化前端体验，并保证兼容性和执行效率；4）解决开发过程中遇到的各种前端技术问题；5）参与前端关键技术验证及技术选型工作；6）协助产品经理编写页面制作、产品优化、用户手册等相关的技术文档。任职要求：1）具有一年或两年以上前端开发经验；2）熟悉vue、reac...,智能硬件,http://jobs.zhaopin.com/CCL1515457490J40815638901.htm,20人以下,2026-01-07 09:39:43,,,
资深前端开发工程师（商城项目）,成都,成都携华之星智能科技有限公司,本科,1-3年,"电商项目,CSS,JavaScript,HTML5,Vue,Angular,Node.js,WebGL",,岗位内容：1. 负责开发和维护前端系统和模块，确保其运行稳定可靠2. 编写高效、清晰、易于维护的代码3. 协调需求，与其他团队成员进行有效沟通和协作任职要求：1. 熟练掌握HTML、CSS和JavaScript，熟悉主流前端框架2. 具备扎实的编程基础，良好的代码风格，注重代码品质3. 擅长和团队合作，具备很好的沟通和协调能力 4.学历本科以上，经验2年以上，年龄25-28岁,人工智能,http://jobs.zhaopin.com/CCL1493895410J40745821707.htm,20-99人,2025-08-30 09:32:07,,,
web前端,成都,东营园彬农业科技有限公司,本科,1-3年,"大屏/可视化项目,GIS/地图项目,直播视频项目,CSS,JavaScript,HTML5,Vue,React,Angular,Node.js,Echarts,WebGL",,岗位内容：1. 设计和开发适用于不同设备的易于使用的网站2. 参与产品原型设计和产品需求分析3. 跟进技术趋势及前端开发最佳实践，不断提升团队的技术水平任职要求：1. 1年以上前端开发经验，掌握HTML5/CSS/JavaScript等前端技术和常用框架2. 具备良好的学习能力和解决问题的思维能力，能够配合其他团队成员完成项目工作3. 对新技术有好奇心，并愿意持续学习和提高,农/林/牧/渔,http://jobs.zhaopin.com/CCL1316596270J40913564404.htm,20-99人,2025-05-20 09:26:45,,,
前端开发实习生,成都,四川星峰景晨科技有限公司,本科,无经验,"web前端,JavaScript,Vue,React,Node.js",,岗位职责：1. 对Web端系统进行开发和维护；2. 对H5页面系统进行开发与维护；3. 对前端架构进行设计与技术性能优化；4 对公司产品页面持续进行前端优化，改善用户访问体验；任职要求：1. 熟悉ES5/6/7/8，CSS3的特性；2. 对Vue、React等常用框架及其全家桶的有了解；3. 对解决PC端、Mobile端的兼容性问题及疑难问题的经验丰富；4. 熟悉项目管理系统，如:git；5. 计...,互联网,http://jobs.zhaopin.com/CCL1452448830J40407050216.htm,20-99人,2025-05-21 00:17:24,,,
