职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
H82565岗android系统工程师,武汉,武汉佰钧成技术有限责任公司,本科,1-3年,"手机项目,车载项目,Framework,多线程,C++,高通平台 RIL 定制,MTK STK 适配,QMI 与 RIL 交互调试",16000-28000,1、统招本科或本科以上学历，通信和电子信息类等专业优先；2、有1年及以上的Android系统开发工作经验；3、精通高通和MTK平台Telephony和RIL框架、熟悉高通QMI框架、熟悉MTK平台AT流程、熟练掌握网络注册、STK、UIM相关流程、熟练掌握QXDMQCATELT分析工具。4、熟练掌握高通和MTK平台CS Call、Volte、Vowifi、IMS注册、VT Call、补充业务、Ut...,计算机软件,http://jobs.zhaopin.com/CC364485720J40830933605.htm,1000-9999人,2025-12-05 11:18:45,16000.0,28000.0,12.0
Android系统应用开发工程师（systemui）,武汉,软通动力信息技术(集团)股份有限公司,大专,5-10年,"壁纸,锁屏",18000-28000,岗位要求：1、大专以及以上学历，，5年左右android 开发经验；2、熟悉systemui的业务流程，做过锁屏相关的开发，有过相关的性能和功耗优化经验；3、具备kotlin技术基础，能使用kotlin语言研发需求4、具备良好的沟通能力，能够清晰的表达自己做过的项目，以及其中的技术难点。5、有O+经验优先岗位职责：1、负责systemui模块需求开发和问题处理；2、负责systemui模块的性能、...,互联网,http://jobs.zhaopin.com/CC000544460J40737938316.htm,10000人以上,2025-07-31 17:06:33,18000.0,28000.0,12.0
Android驱动工程师,武汉,润和软件,本科,3-5年,"Android,BSP开发,驱动移植,底层驱动,电源驱动",14000-28000,1、负责Linux/Android驱动领域的特性设计、开发和实现；2、负责Linux/Android驱动领域的问题分析、修复和维护。岗位要求1. 计算机理工科相关专业，统招本科以上学历，2年以上的底层驱动开发经验。2. 熟练掌握Android或者linux驱动的条件优先。3. 有Android平台器件开发经验，如Camera、充电、LCD、TP、WIFI/BT 、uboot、kernel、usb ...,计算机软件,http://jobs.zhaopin.com/CC171774410J40607633114.htm,1000-9999人,2025-02-10 15:19:43,14000.0,28000.0,12.0
android应用开发工程师,武汉,武汉佰钧成技术有限责任公司,大专,3-5年,"多线程,Java,Kotlin",17000-27000,"岗位职责：1、负责手机系统应用：待机桌面、笔记、天气、小窗等模块的开发维护以及内外销适配工作2、负责手机系统应用软件设计、开发、维护和优化工作，代码及文档编写3、跟进研究业界技术动向，做好相关产品的技术规划和预研任职要求：1、3年及以上Android app类开发经验,有完整项目开发和优化经验、定向需求具备外销多语言、国际化适配等相关经验优先2、工作责任心强,积极主动,思路清晰有条理,有良好的团队...",计算机软件,http://jobs.zhaopin.com/CC364485720J40792791505.htm,1000-9999人,2026-01-05 18:32:43,17000.0,27000.0,12.0
车载android开发,武汉,光庭信息,大专,3-5年,"车载项目,GIS/地图项目,手机平板业务",16000-26000,工作职责：1.负责车载中控Android应用的开发工作；2.负责应用架构设计，以及开发方案设计并形成文档；3.根据公司需要，进行模块的优化和维护；4.验证和修正测试中发现的问题；5.负责应用开发的主导工作；岗位要求：1.熟悉Android原生Launcher和systemUI或者其他应用的代码及设计，能够进行二次改造；3.有丰富的Android开发经验，深入理解Android重要模块的原理与机制；...,计算机软件,http://jobs.zhaopin.com/CC534400620J40779918916.htm,1000-9999人,2025-12-10 10:13:42,16000.0,26000.0,12.0
对日开发工程师,武汉,电装光庭汽车电子(武汉)有限公司,本科,1-3年,"C++,C语言,Android,嵌入式软件开发,Linux",13000-26000,对日开发工程师 任职要求： 1.需2年及以上c/c++开发经验； 2.日语N2及以上，口语流利。有留学或在日工作经验者优先； 3.有嵌入式平台开发经验优先； 5.有车载网络通信相关经验优先。 职位描述： 1.负责车载Linux平台c++的开发； 2.整体上把握相关技术，看懂日文式样书，回复日方邮件，积极参加与日方打合会议，参与并推进、完成项目开发工作。,计算机软件,http://jobs.zhaopin.com/CC845053480J40427448113.htm,100-299人,2025-06-04 15:59:51,13000.0,26000.0,14.0
H82279岗安卓工程师,武汉,武汉佰钧成技术有限责任公司,本科,3-5年,"多线程,Framework,Glide,Android Studio,SDK,手机安卓系统,Java,Kotlin,ACTIVITY UI,TELEPHONY",16000-27000,1. 具有3年及以上的android手机系统开发经验；2. 熟悉Java编程语言，android框架开发，具备全面的系统分析能力；3. 熟练使用perf，trace等性能调试工具；4. 学习沟通能力强，具备高效跨组织沟通推动能力；5. 熟悉框架的启动，界面切换，滑动，动画的各种流程，有CPU调度知识优先；,计算机软件,http://jobs.zhaopin.com/CC364485720J40829433805.htm,1000-9999人,2025-11-27 18:37:43,16000.0,27000.0,12.0
安卓开发工程师/双休,武汉,武汉翊晟科技有限公司,本科,3-5年,"Java,Kotlin,车载项目,安卓开发",16000-25000,"任职要求：1、基于安卓平台的UI界面前后端开发，基于socket或其它框架的网络编程，安卓硬件驱动开发。2、熟悉linux，了解串口通信, Android与单片机通信协议设计3、熟悉android自定义控件， 熟悉git版本管理工具， 熟悉Android本地数据库， 熟悉Rxjava, Retrofit等常用第三方框架4、熟练掌握Java，Kotlin和python语言，以及Android常用架构...",医疗设备/器械,http://jobs.zhaopin.com/CCL1315948400J40867864112.htm,100-299人,2026-01-08 17:22:32,16000.0,25000.0,13.0
车载安卓工程师,武汉,大连蓝海时代信息技术有限公司,大专,3-5年,车载项目,15000-25000,岗位职责：1.精通 Java 或 Kotlin 编程语言，能够独立设计和开发 Android 平台上的系统应用，如桌面、systemUI、系统设置等。2.具备深入理解 Android 系统设置的不同模块，包括网络、声音、显示、安全等，并能够实现相应的功能。3.熟悉最新的 Android 系统设置、SystemUI\Launcher的标准和设计原则，保持应用与 Android 平台的一致性。4.解决...,企业服务,http://jobs.zhaopin.com/CC852808000J40909421508.htm,500-999人,2025-12-31 15:53:42,15000.0,25000.0,12.0
H82101岗安卓工程师,武汉,武汉佰钧成技术有限责任公司,本科,3-5年,"多线程,Framework,Glide,Android Studio,SDK,手机安卓系统,Java,Kotlin,ACTIVITY UI,TELEPHONY",16000-27000,1、本科或本科以上学历，通信和电子信息类等专业优先；2、有3年及以上的Android系统开发工作经验，有activity ui 交互和telephony都可以；3、精通高通和MTK平台Telephony和RIL框架、熟悉高通QMI框架、熟悉MTK平台AT流程、熟练掌握网络注册、STK、UIM相关流程、熟练掌握QXDMQCATELT分析工具。4、熟练掌握高通和MTK平台CS Call、Volte、V...,计算机软件,http://jobs.zhaopin.com/CC364485720J40827746105.htm,1000-9999人,2025-11-20 10:51:47,16000.0,27000.0,12.0
安卓开发工程师,武汉,光庭信息,本科,3-5年,"车载项目,Flutter,Framework,多线程,SDK,NDK,Java,Kotlin",13000-25000,1.职业优势：你的职业，不止“开发”1）快速晋升通道：团队高速发展中需要更多人才，入职即有机会担纲关键角色，加速职业成长！2）内部优先提拔：光庭坚持内部人才优先，晋升机会面向全球职场，能力决定上升高度！3）全栈能力淬炼：深度参与车载Android全链路研发（HAL&Framework&APP），接触主流车企项目，快速成长为安卓全栈工程师！4）AI转型窗口：有机会参与AI+汽车前沿项目，转型为AI工...,计算机软件,http://jobs.zhaopin.com/CC534400620J40782617716.htm,1000-9999人,2025-12-24 16:54:26,13000.0,25000.0,12.0
交互体验设计工程师-奕派科技,武汉,东风汽车,本科,1-3年,Android,15000-25000,岗位职责:1. HMI 交互定义 负责 HMI 交互定义，设计产品的人机交互界面和流程 与外部合作伙伴进行交互铺量，HMI 设计体系搭建与评价方法，和后续HMI预研 设计场景的人机交互定义，确保用户在不同场景下的交互体验流畅自然 制定 HMI 交互设计的实践模板，为团队提供统一的 HMI 交互设计方法论2. 功能场景需求与交互需求定义 负责功能场景需求与交互需求定义，确保功能场景和交互需...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40834795705.htm,10000人以上,2025-12-24 09:26:06,15000.0,25000.0,12.0
H82569岗android开发,武汉,武汉佰钧成技术有限责任公司,本科,3-5年,"车载项目,Framework,Glide,JNI,Android Studio,Java,Kotlin,C++,手机安卓系统",16000-26000,(必要)候选人需具备专注于原生Android应用开发的完整项目经验，核心职责应涵盖使用JetpackCompose、ViewModel、LiveData等现代U架构组件实现复杂交互界面，并有实际上线App的UI/UX优化落地经历，通过Systrace、Profiler等工具分析并解决卡顿、掉帧、过度绘制等问题，同时参与过与UI/UX团队协作的设计系统建设。启用(关闭(必要)主要工作经验必须是严格纯...,计算机软件,http://jobs.zhaopin.com/CC364485720J40831024105.htm,1000-9999人,2025-12-05 15:36:24,16000.0,26000.0,12.0
C++鸿蒙开发工程师,武汉,中软国际,大专,5-10年,"C++,ArkTS",,岗位职责：1. 负责鸿蒙操作系统下C++应用程序的设计与开发。2. 参与软件产品的需求分析与设计。3. 完成编码、测试、上线等软件开发工作。4. 对现有系统进行维护和优化，及时解决技术问题。岗位要求：1. 熟悉C++编程语言及面向对象设计。2. 熟悉鸿蒙操作系统及其开发环境。3. 具备良好的软件工程知识和编程规范。4. 有较强的独立解决问题能力和团队协作精神。,计算机软件,http://jobs.zhaopin.com/CC508620120J40859854012.htm,10000人以上,2025-12-20 01:36:03,,,
鸿蒙开发工程师,武汉,北京行展软件科技有限公司,大专,1-3年,"C++,C",13000-25000,系统SE 系统SE（AI） 应用SE 应用开发（初级 中级 高级）系统开发（初级 中级 高级）1. 负责需求分析，技术方案输出以及软件架构设计2. 负责技术方案与架构的实现与落地，核心代码编写3. 负责重难点问题攻关 1、2年及以上鸿蒙开发经验 2、熟悉鸿蒙框架及子系统原理 3、熟练掌握NAPI开发，有C/C++基础 4、有良好的问题解决能力，能够通过问题现象深挖给出根因且提出解决方案 5、有大型...,计算机软件,http://jobs.zhaopin.com/CC420357330J40829029805.htm,20-99人,2025-12-20 01:13:45,13000.0,25000.0,12.0
鸿蒙开发工程师（RN/Flutter/安卓 一面过）,武汉,德科信息有限公司,大专,5-10年,"ArkTS,Flutter,react-native",15000-25000,岗位职责:1. 负责鸿蒙OS相关的应用开发与维护2. 参与产品需求分析，设计并实现高效、稳定的软件解决方案3. 与团队合作，确保代码质量，参与代码审查任职要求：1. 熟练掌握原生开发、Flutter或React Native等技术栈2. 具备良好的问题分析与解决能力，能够独立承担模块开发3. 具有团队合作精神，能够与团队成员有效沟通协作,IT服务,http://jobs.zhaopin.com/CC589380620J40973361004.htm,1000-9999人,2025-12-17 01:09:37,15000.0,25000.0,12.0
