职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
总装工艺室主任,重庆,东方鑫源集团有限公司,本科,5-10年,"总装设计,总装工艺",10000-20000,岗位职责：1、领导一支涵盖机械装配、电器诊断、力矩管理、加注技术等领域的复合型工程师团队，负责团队建设、能力发展与绩效管理，建立并维护总装全过程的工艺标准体系，包括装配作业标准、关键力矩标准、电器检测标准、加注与测试标准，以及防错验证流程2、制定总装工艺技术发展战略（如自动化装配、柔性生产线、数字化拧紧等），并负责相关技术研发、重大投资项目及年度预算的编制与管控；3、制定总装质量顶层控制策略，主导...,汽车研发/制造,http://jobs.zhaopin.com/CC880859730J40815782511.htm,10000人以上,2025-12-19 14:16:22,10000.0,20000.0,13.0
电气工艺及结构工程师,重庆,重庆南方数控设备股份有限公司,本科,5-10年,"封装工艺,装配工艺",12000-20000,岗位职责：1、主导新产品导入，编制作业指导书及各调试检验工艺；2、制定整机线路布局工艺；3、对生产操作人员的安全技术培训及考核；4、工艺改善，生产工具，仪器及设备合理化分析及建议；5、指导新产品生产及培训。电气类工艺人员职位要求：1、电气、电子、生物医学电子等相关专业；2、熟悉电子电路原理图设计、PCB设计等常规软件的应用，设计图的查看；3、熟悉基于51、32系列单片机的程序下载等相关操作；4、了...,医药制造,http://jobs.zhaopin.com/CC364725610J40832390805.htm,100-299人,2025-12-18 01:13:22,12000.0,20000.0,12.0
总装工艺工程师,重庆,赛力斯集团股份有限公司,本科,1-3年,,19000-20000,1、负责建立、完善各类工艺技术标准及技术规范范本等标准化工作；2、负责建立完善科室内部三级管理文件编制，以及发起签批；3、负责新车型PFMEA、关键工序和特殊特性清单的编制工作；4、负责新工艺、新材料、新技术的研究开发、评估、引进工作；5、负责科室专利文档编撰及申报；6、负责配合内外部质量体系审查；7、牵头新车型试制过程中的攻坚问题，开展技术攻关和技术改进工作；,汽车研发/制造,http://jobs.zhaopin.com/CC465219810J40837629703.htm,10000人以上,2025-12-18 01:05:44,19000.0,20000.0,13.0
涂装工艺室主任,重庆,东方鑫源集团有限公司,本科,5-10年,"工艺工程师,涂装工艺",10000-20000,岗位职责：1、负责涂装工艺团队的组建、发展、考核与激励，建立人才梯队，提升团队在化学、机械、自动化及质量管理方面的综合能力2、 建立、完善并维护涂装全工艺链的标准体系，包括前处理、电泳、密封、喷涂、烘干等各工序的工艺参数标准、操作规程、质量检验标准及化学品管理规范3、制定涂装工艺技术的中长期发展规划，并负责相关技术研发、环保升级及重大改造项目的预算编制与管控；4、制定涂装质量顶层策略，确立并监控关...,汽车研发/制造,http://jobs.zhaopin.com/CC880859730J40815781411.htm,10000人以上,2025-12-19 14:13:54,10000.0,20000.0,13.0
高级铸铝工艺工程师,重庆,重庆两江新区人才发展集团有限公司,本科,5-10年,,14000-20000,岗位职责：1、负责铝合金铸造工艺的研究、改善，负责铸铝类产品设计工艺性分析及铸铝产品制造的工艺策划指导；2、负责铸铝工艺能力研究，制定/修订铝合金铸造相关的工艺规范和技术标准;3、负责铸铝丁艺改进与技术攻关，协助产品工席能力提升和质量改善、技术支持；4、负责产线技术要求及技术协议编审、签订，组织产线方案(工艺布局、设备等)编制、预验收、调试。工艺验证及终验收；5、参与铸件项目重大订单的评审、策划，...,人力资源服务,http://jobs.zhaopin.com/CCL1470456400J40903919808.htm,10000人以上,2025-12-02 11:38:51,14000.0,20000.0,13.0
汽车热成型工艺工程师（大型汽车零部件企业、提供食宿）,重庆,南方新华,本科,3-5年,"冲压工艺,CAD,CATIA,UG,热成型",15000-20000,岗位职责： 、负责汽车零部件的热成型工艺设计与开发； 2、参与热成型模具的设计与优化，确保产品符合质量标准； 3、进行热成型工艺的试验与验证，确保生产工艺稳定可靠； 4、了解热成形产品成本，可与辊压等工艺进行比较，并确定最佳设计方案 5、了解热成型整个产线运行，工艺流程，备件寿命/连体料片管理工作； 6、对热成型生产过程中出现的投料/对中/自动化/拆垛/下料等问题进行制定解决方案实施。 任职要求：...,人力资源服务,http://jobs.zhaopin.com/CC346219280J40810389611.htm,100-299人,2025-11-28 13:39:51,15000.0,20000.0,13.0
焊装工艺室主任,重庆,东方鑫源集团有限公司,本科,5-10年,"工艺设计,焊接作业",10000-20000,岗位职责：1、负责焊接工艺团队的组建、日常管理、任务分配、技术指导和绩效发展，建立人才梯队，提升团队整体技术实力与问题解决能力，建立、完善并维护公司级的焊接工艺标准体系，包括焊接参数标准、质量验收标准、设备操作与维护规范、材料选用标准等，确保工艺执行的规范化和一致性，制定焊接工艺技术的中长期发展规划（如轻量化连接技术、视觉与自动化应用等），并负责相关技术研发、改造项目的预算编制与执行管控；2、负责...,汽车研发/制造,http://jobs.zhaopin.com/CC880859730J40815780711.htm,10000人以上,2025-12-19 14:12:42,10000.0,20000.0,13.0
工艺工程师,重庆,广东锐博软件科技有限公司,硕士,5-10年,工艺设计,15000-20000,"岗位职责新项目：-负责齿条新产品图纸的技术评审，进行加工可行性分析（DFM）,并提出优化建议；-参与齿条机加工设备投资设计评审及风险评估，符合投资预算及耐世特标准；-制定计划并跟踪齿条机加工设备、工装、检具以及刀具的制造及验收，满足项目时间计划；-齿条机加工过程控制设计，检具跟踪、验证及移交，满足项目时间计划；-组织齿条机加工PFMEA及OCP编写及评审，满足项目时间计划；-编写并发放过程文件，培...",互联网,http://jobs.zhaopin.com/CCL1244440600J40898588808.htm,500-999人,2025-11-06 17:18:42,15000.0,20000.0,15.0
发动机工艺工程师,重庆,重庆张雪机车工业有限公司,本科,5-10年,"工艺设计,新品导入（NPI）,工艺改良,钣金工艺,铸造工艺,冲压工艺",12000-20000,岗位职责：1.新产品工艺规划：仔细分析缸体、缸盖、曲轴、连杆、凸轮轴等新产品图纸，明确技术要求与质量特性，制定从毛坯到成品的合理机械加工工艺路线。2.供应商工艺审查：审查供应商工艺指导文件，指出不合理处并提出整改意见。3.生产数据优化：分析供应商生产数据，优化切削参数，提升加工效率、缩短生产节拍。4.新供应商评估：全面考察新供应商的制造、生产、加工能力。任职要求：1. 具备良好的机械加工和工艺规划...,摩托车/自行车制造,http://jobs.zhaopin.com/CCL1482625180J40803548301.htm,500-999人,2025-11-04 09:33:46,12000.0,20000.0,12.0
冲压工艺室主任,重庆,东方鑫源集团有限公司,本科,5-10年,冲压工艺,10000-20000,岗位职责：1、负责冲压工艺团队的日常管理、工作分配、专业指导、能力培养与绩效评估，打造高效、专业的工艺技术团队，建立、完善并维护冲压工艺标准体系（如工艺卡等），确保工艺执行的规范性与一致性，根据公司发展规划，制定冲压工艺技术的中长期发展路线图，包括新技术、新材料的调研、引进与应用规划；2、负责量产车型冲压件的工艺质量控制策划，确定关键控制点与质量标准，主导解决生产过程中出现的重大、重复性质量缺陷（...,汽车研发/制造,http://jobs.zhaopin.com/CC880859730J40815776511.htm,10000人以上,2025-12-19 14:11:03,10000.0,20000.0,13.0
