职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
区域品质运营岗(储备)-重庆,重庆,上海中南金石实业(集团)有限公司,大专,3-5年,,,1）负责所辖区新项目前期介入工作对接；2）负责所辖区域品质管理工作计划实施、跟踪、监督、评估；3）负责组织所辖区域物业项目综合或专项检查工作；4）负责提供品质条线技术支持，帮助所辖物业项目在接管、交付过程中平稳运作；5）负责根据公司要求，推行环境、职业健康、安全管理等工作；6）负责所辖条线的技术、政策、作业标准等业务培训；7）负责对接园区运营事业部总部品质条线的其他工作。任职要求：1、大专及以上学...,房地产开发,http://jobs.zhaopin.com/CC813486900J40835044414.htm,1000-9999人,2026-01-05 17:38:08,,,
通信测试工程师,重庆,贝优特技术有限公司成都分公司,本科,3-5年,"无线测试,移动通信测试,网优测试,基站测试,射频测试,功能测试,性能测试,接口测试,单元测试,信号测试,安全测试",,职责描述：1、卫星通信系统解决方案测试执行和外部交付；2、解决方案测试用例执行，在指导下能分析定界解决跨产品类、性能类等全系统问题；3、输出测试报告等总结。岗位要求：1、通信工程，软件工程，计算机科学等相关专业，或者有通信产品相关工作经验；2、了解3GPP通信协议，了解基站、终端、核心网、路由等产品，了解linux基本操作；3、熟悉环境搭建，熟悉环境问题排查，具备定位定界能力，在指导下能看懂基本的...,通信/网络设备,http://jobs.zhaopin.com/CC548816280J40785312516.htm,20-99人,2026-01-05 13:05:35,,,
质量部主管（五金加工汽车行业）,重庆,重庆晨兵机械有限公司,本科,10年以上,"8D报告,汽车行业质量管理体系,国军标质量管理体系,航空航天质量管理体系",,机加工行业质量部经理岗位职责一、质量体系管理1. 主导建立、完善并维护ISO9001/IATF16949等质量管理体系，确保体系文件贴合机加工行业特性，保障体系有效运行。2. 组织内外部审核及管理评审，牵头落实审核问题整改，推动体系持续改进。3. 监督体系在生产全流程落地，排查漏洞，推动跨部门落实纠正与预防措施。二、日常质量管理工作统筹1. 制定并分解年度/季度质量目标，跟踪达成情况，分析质量数据...,电气机械/电力设备,http://jobs.zhaopin.com/CCL1324392700J40909492708.htm,20-99人,2026-01-01 20:57:33,,,
汽车零配件质量部长,重庆,四川恒佳时代精密科技有限公司,大专,3-5年,,,岗位内容：1. 负责汽车产品的质量控制和质量改进工作，确保产品符合规范和客户要求。2. 收集和分析制造过程中的数据，提供质量指标和报告，为生产和销售决策提供支持。3. 参与新产品开发和设计评审，确保产品满足质量标准和成本目标。4. 制定和执行测试计划，对零部件和整车进行各种测试和分析，提供合理的改进方案。任职要求：1. 汽车工程、机械工程或相关专业专科及以上学历；2. 有相关汽车零配件行业工作经验...,汽车零部件,http://jobs.zhaopin.com/CCL1501327260J40893017915.htm,100-299人,2025-12-31 00:33:21,,,
质量工程师,重庆,重庆志成机械有限公司,本科,3-5年,,,1. 负责用户月度投诉次数达到公司质量指标，协助部长组织（每周至少1次）对外部投诉信息整改关闭情况进行核查，未达到指标分析原因和制定对策；2. 负责分管产品（追踪到毛坯阶段）的内、外部质量信息核实处理，按六步法进行作业：3. ①接信息后核实信息的准确性（厂家、产品规格、尺寸、数量多少、比例），2小时内核实并发出；②组织相关责任部门开现场专题会并形成会议纪要，要求责任部门拿出整改对策；③根据整改对策...,汽车研发/制造,http://jobs.zhaopin.com/CC312456910J40901025208.htm,1000-9999人,2025-12-31 00:30:20,,,
pqe过程质量工程师,重庆,重庆紫光华智电子科技有限公司,本科,5-10年,QE,,职责概述：1.负责新项目前跟进，品质保障评价，相关检验规范文件；2.组织相关人员对品质稽核中产生的不符合项进行检讨、分析并确认改善效果；3. 生产异常处理、风险异常评估；4.生产持续改善、客诉处理；5. 检验标准制定，人员培训6.负责参与量产审核计划制定及推进实施；7.客端对接问题点处理;8.供应商来料异常处理。任职要求：1.大学以上学历，工科相关专业，三年以上相关工作经验；2.熟悉交换机产品生产...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC880357470J40835931605.htm,500-999人,2025-12-30 16:32:32,,,
测试工艺工程师,重庆,华润微电子有限公司,大专,1-3年,性能测试,,工作内容1.负责模组内基础科研项目和技术攻关等项目计划，落实具体项目任务，定期汇报项目进展确保项目按时完成，并取得成果。2..负责模组内的各项工艺试验，收集、整理、分析试验数据，向工艺主管汇报试验方向、进展等情况，确保试验工作按时完成。3.负责解决工艺过程中出现的疑难问题，测试过程中出现的异常问题，制定预防性措施，确保工艺质量稳定和产品质量稳定。4.对测试工艺进行研究分析，不断优化工艺条件，确保工...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC433725510J40399245713.htm,10000人以上,2025-12-30 09:11:02,,,
质量部经理,重庆,重庆元丰汽车电控系统有限公司,大专,5-10年,"汽车类,汽车,电子/半导体,汽车零部件,电子器件",10000-12000,1.负责公司质量管理工作，包括体系建设、质量管理、团队管理、售后支持等。2、推进质量体系建设及优化改善，并负责体系认证与评审工作（IATF16949）；3.通过系统的质量分析，推进质量提升改进工作；4.协助市场部进行质量问题事故处理；提高客户满意度。5.制定部门年度、月度计划，带领部门人员达成目标。,汽车零部件,http://jobs.zhaopin.com/CC620842730J40454584510.htm,20人以下,2025-12-29 09:55:24,10000.0,12000.0,12.0
先期质量工程师,重庆,博源电驱动科技(重庆)有限公司,大专,3-5年,汽车行业质量管理体系,,岗位职责：1、 负责新项目前期的质量策划，识别项目潜在质量风险，保证质量控制的全面性和有效性；2、负责评估新产品图纸中的顾客特殊要求，评估项目可行性方案；3、 样品开发阶段监督新项目各阶段质量指标达成；4、负责跟踪试生产阶段的问题，跟踪各工序的问题，组织工艺部门改善；5、交样过程中，同客户制定检验方案、方法、频率等，形成检验计划或者检验基准书；6、对数据进行分析PPK/CPK初始及过能力分析并反馈...,汽车零部件,http://jobs.zhaopin.com/CCL1510579370J40855609803.htm,500-999人,2025-12-26 17:03:18,,,
PQE质量工程师,重庆,重庆市紫建电子股份有限公司,本科,1-3年,"QC,QA,QE,来料检验（IQC）,制程检验（IPQC）,成品检验（FQC）,全面质量管理体系",,岗位职责： 1、协助部门经理组织质量体系文件的修订和质量体系文件的收发、保存、维护 2、IPQC检验标准制定、培训及督导QC检验工作的有效开展； 3、负责工序质量管理制度的拟订、检查、监督、控制及执行； 4、检验手法及测量方法统一制定优化并进行分析； 5、进行不合格产品的评审和处理，防止不合格品的非预期使用和浪费； 6、对客诉或品质检验出现的品质问题及时分析处理和反馈； 7、对产品质量异常或潜在不...,电子设备制造,http://jobs.zhaopin.com/CCL1319432920J40818446508.htm,1000-9999人,2025-12-26 11:52:20,,,
PQE质量工程师,重庆,山西厚生新材料科技有限公司,大专,1-3年,"QE,汽车行业质量管理体系",,1. 参与新产品APQP、PFMEA、CP等资料的编写评审等工作，对产品和制程控制点有效性进行评审。2. 跟进样品、试生产良率&问题，DVP&R设计验证的结果。3. 负责SPC计划的制订，初始研究，控制线的建立和维护。4. 制定制程、出货检验规范，满足产品控制和顾客要求，并对检验员进行培训。5. 参与和跟进各类变更的评审、验证和确认。6. 参与过程审核、产品审核等内部审核活动。7. 处理和跟进各类...,新能源,http://jobs.zhaopin.com/CCL1318332980J40863415712.htm,500-999人,2025-12-25 15:56:21,,,
高级测试工程师,重庆,软通动力信息技术(集团)股份有限公司,大专,5-10年,功能测试,,岗位职责:1.负责系统软件的迭代测试及各个分系统的联试工作，包括接口测试、功能测试、性能测试、稳定性测试等;2.负责产品的自动化测试;任职资格:1.工作经验5年以上，具备b/s架构软件测试经验，会使用F12定位问题，能写一些基础sql，了解消息中间件（如kafka），数据库中间件，云平台更佳;具备大流量业务和复杂系统测试经验更佳;2.做事主动，有一定沟通能力，能主动推动缺陷解决；3.一定的性能测试...,互联网,http://jobs.zhaopin.com/CC000544460J40783528416.htm,10000人以上,2025-12-25 15:10:58,,,
高级LabVIEW软件工程师（HIL）,重庆,重庆新翼创电气科技有限公司,本科,1-3年,"labview,HIL,RT,Linux",,岗位职责：01、基于LabVIEW开发上位机软件，实现数据的实时采集、高精度处理及可视化显示。02、设计用户界面，支持参数配置、状态监控及多语言切换。03、负责基于LABVIEW编程语言的上/下位机编程、电气控制、系统调试。04、熟悉NI板卡（如PXI、cRIO等）的配置与使用，完成硬件接口的设计与调试。05、熟练使用NI VeriStand进行HIL系统的集成与测试。06、负责信号调理设备、数据...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1259681130J40815045001.htm,20-99人,2025-12-25 01:02:25,,,
CQA质量工程师（LCM）,重庆,重庆台冠科技有限公司,高中,1-3年,"QA,汽车行业质量管理体系",,岗位职责：1、客户投诉的现场分析判定，区分客户责任及我司责任，并协助客户处理相关事宜，提升客户满意度；2、针对客户投诉专题会议召开，并召集各部门相关负责人，确保客户投诉的不良现象及时确认并及时对在库、在途、客户端不良的处理，减少二次投诉；3、收到客户不良整机（屏）后及时回复客户FA 报告﹑8D 报告，确保在客户要求的时间内完成根因分析并将改善效果给客户确认，达成客户满意；4、 对因我司产品问题造成...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1221332550J40976034004.htm,1000-9999人,2025-12-24 14:01:48,,,
