职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
座舱显示屏硬件开发工程师,重庆,深圳万科祥盈管理服务有限公司,本科,3-5年,"嵌入式硬件研发,嵌入式软件研发,智能座舱,控制器",1.2-1.8万,1、负责车载多媒体系统中控屏的开发与集成。2、制定多媒体交互逻辑，优化触控响应、语音识别等用户体验。3、协同软件团队完成系统功能测试（如OTA升级、APP兼容性）。4、解决屏幕黑屏、音视频延迟、系统卡顿等质量问题。5、跟进智能网联技术（如5G、车机互联）的应用落地。任职资格1、本科及以上学历，计算机/电子工程/通信工程相关专业。2、3年以上车载多媒体或消费电子开发经验。3、熟悉车机系统框架，了解音...,企业服务,http://jobs.zhaopin.com/CCL1228465310J40811945701.htm,1000-9999人,2025-12-04 14:45:04
电气设计工程师,重庆,摩西智能工业股份有限公司,大专,3-5年,"电气设计,上位机,PLC程序设计,西门子,三菱",1-1.8万,岗位职责：1.负责非标设备的电气控制设计，并指导安装和调试；2.负责设备中用到的电气元器件选型；3.非标设备电气图纸的绘制.参与产品的设计.调试；4.与机械工程师配合完成整体系统的设计；5.设备出货客户端现场的功能验证，及知道维护.调试。任职要求：1.大专以上学历，电气自动化或机电一体化专业等相关；2.2年以上非标工作经验，较强的动手和问题解决能力；3.熟练西门子，三菱，台达等PLC编程；4.熟练...,仪器仪表制造,http://jobs.zhaopin.com/CC671288423J00601893303.htm,100-299人,2025-12-02 08:47:10
电子工程师（车载类）,重庆,重庆台冠科技有限公司,大专,3-5年,"测试,Layout,电路图设计,车载显示模组,显示屏",9000-18000元,岗位职责：1.前期RFQ ，电子技术方面的评估2.车载模组项目中，电子原理图的设计以及对应layout，和发包3.测试程序的编写4.协助产线处理生产测试问题5.协助客诉电子部分的分析，能够及时的进行相应的技术支持 岗位要求：1. 本科以上学力，属于电子工程专业，具有一定的英语阅读能力，能够读懂相关的英文技术文档。2. 具有一定的编写程序的能力，比如51单片机C，脚本编写，能够对车载模组的驱动IC进...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1221332550J40969303804.htm,1000-9999人,2025-11-26 10:00:15
总线开发工程师,重庆,深圳万科祥盈管理服务有限公司,本科,3-5年,自动驾驶系统,1.2-1.8万,职责描述：1 制定CAN/LIN网络平台通讯规范、网络管理规范；2 根据汽车配置、功能，编写汽车CAN总线通讯协议；3 搭载CAN总线架构平台；4 优化整车功能逻辑；5 负责与公司内部对接、联调等CAN网络相关工作；6 负责与合作供应商沟通CAN网络、诊断相关问题。任职要求：1、本科及以上学历；2、熟练使用网络测试的工具，例如CANoe、CANsress、CANscope、CANdelaStudi...,企业服务,http://jobs.zhaopin.com/CCL1228465310J40810167301.htm,1000-9999人,2025-11-27 14:32:01
电气工程师,重庆,重庆开山流体机械有限公司,本科,5-10年,"控制器,设计",1.2-1.8万·13薪,岗位职责： 1、负责绘制磁悬浮系列压缩机产品的电气图及电气元件的选型。 2、为生产现场和售后提供技术支持。 岗位要求： 1、本科及以上学历，电气工程及其自动化专业； 2、至少5年以上机械产品电气设计工作经验； 3、熟悉PLC，了解其编程逻辑，能进行故障判断和分析。,通用设备制造,http://jobs.zhaopin.com/CC589101920J40736965613.htm,100-299人,2025-10-23 09:03:29
智能座舱开发工程师,重庆,重庆颖派汽车科技有限公司,大专,3-5年,智能座舱,1-1.8万·13薪,根据公司产品规划以及法规要求，对智能座舱相关系统及产品需求分析、前沿技术调研、法规分析;制定智能座舱相关系统及产品架构设计、方案设计功能设计;指导智能座舱系统产品软件、硬件开发及白盒测试，完成产品DV/PV、零部件、系统台架、整车测试验证实施及问题跟踪,汽车研发/制造,http://jobs.zhaopin.com/CCL1375263630J40892321915.htm,20-99人,2025-09-30 17:14:57
电气工程师,重庆,格致(重庆)智能控制系统有限公司,本科,1-3年,"低压,变频器,传感器,控制器,安装/调试,西门子,三菱",9000-18000元,一、岗位概述协助团队负责项目电气部分从规划到交付的全流程工作（设计、开发、实施与优化。需具备扎实的专业知识、创新思维及项目管理能力，保障电气工程项目高效、高质量完成，并为公司提供专业技术支持与决策依据。二、岗位职责1. 电气系统设计与开发独立完成电气系统方案设计，涵盖原理图绘制、电气元件选型及参数计算；主导 PLC 程序、自动化控制系统的开发与调试，确保程序稳定运行；制定电气技术规范与标准，指导团...,汽车研发/制造,http://jobs.zhaopin.com/CCL1400123410J40737896211.htm,100-299人,2025-09-25 17:35:30
自动化电气工程师,重庆,匠为创汽车智能装备科技(苏州)有限公司,大专,经验不限,"设计,维修/保养,安装/调试,PLC设计,自动化设计",9000-18000元,职位描述任职要求：1、单机设备电气原理图绘制，电气部件选型，布线及设备调试；2、了解电气控制以及机械传动，液压、气动相关知识；3、能独立PLC编程和调试机器、精通PLC编程；4、良好的团队意识，沟通能力，谦虚踏实；5、有责任心、严谨细致，有良好的团队精神和沟通能力；吃苦耐劳，承受一定工作压力，能配合出差；6、大专及以上学历；电气自动化相关专业；7、大专及本科以上应届生，有无工作经验均可（但要有勤学...,电气机械/电力设备,http://jobs.zhaopin.com/CC703380580J40864725704.htm,100-299人,2025-07-16 10:35:00
电子硬件工程师,重庆,重庆德科电子仪表有限公司,本科,10年以上,,1.3-1.8万,1、从事硬件设计工作10年以上；2、熟练掌握Altium Designer等EDA工具进行原理图、PCB设计；3、具有丰富的EMC整改经验；4、有DDR等高速信号设计经验；5、能够使用HyperLynx等仿真工具对硬件设计进行SI、PI仿真；6、独立完成3个以上包括硬件设计、试验整改等工作内容的项目；7、良好的沟通协调能力和人际理解力，处理问题周全、责任心强，工作细致、认真；8、通信、自动化、计算...,仪器仪表制造,http://jobs.zhaopin.com/CC324923410J40700279011.htm,100-299人,2025-02-21 17:18:33
非标自动化电气工程师,重庆,艾维特(重庆)智能科技有限公司,大专,10年以上,"设计,自动化设计,PLC设计,电路设计",1.1-1.7万,岗位招聘人数：因业务量增加，需增加1名电气工程师。工作地点：渝北区龙兴镇润洲产业园。因公司位置离市中心比较远，本着对双方负责的态度，请应聘者请首先考虑通勤时间问题。岗位职责：1.负责项目售前技术交流及方案设计和编写；负责项目电气系统、自控产品选型；参与项目实施管理。2.自动化生产线控制系统设计、软件组态编程及调试验收等。3.对工程项目所需电气自控系统设备进行选型和技术论证。4.协助并指导安装。5....,工业自动化,http://jobs.zhaopin.com/CCL1297490170J40757003502.htm,20-99人,2026-01-07 23:52:13
