职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
大模型Prompt工程师-蚂蚁集团全资子公司,重庆,支付宝(杭州)数字服务技术有限公司,本科,经验不限,"Java,Python,大模型PROMPT工程师",1-1.5万·14薪,岗位职责：1、针对不同类型的标注项目，能够高效清洗数据，用于模型训练输入、将原始数据转化成可应用格式2、分析不同的数据标注场景，深度理解标注场景痛点难点，开发预标注、自动检查的智能化算法模型，提升标注效率和质量3、与技术团队、项目经理合作，在低代码场景，完成Prompt模板创作并高效复用至不同场景，沉淀智能体业务框架与Prompt设计方法论，协助开发工程链路4、A/B实验&因果推断，制定标注场景能...,互联网,http://jobs.zhaopin.com/CC690041820J40786695909.htm,10000人以上,2026-01-07 01:23:38
Agent + 大模型微调工程师,重庆,重庆软江图灵人工智能科技有限公司,本科,3-5年,AGENT,1.2-1.5万,一、核心职责1. 学历与年限 计算机/AI/软件工程相关，本科 3 年或硕士 1 年以上，博士不限；有大模型实际落地经验可放宽。2. 编程 & 框架 精通 Python；熟练使用 PyTorch（含 DeepSpeed、Accelerate 分布式训练）；熟悉 Linux 日常开发。3. 大模型微调技术 至少掌握 LoRA、QLoRA、P-Tuning、SFT、RLHF 中的一种，能独立完成数据→...,人工智能,http://jobs.zhaopin.com/CCL1264708430J40962595904.htm,20-99人,2026-01-07 01:09:36
数字消防软件技术经理,重庆,重庆市城投标信科技有限责任公司,本科,5-10年,薪资面议,1-1.5万,岗位职责1、技术规划与架构设计1. 负责数字消防软件平台（如火灾预警系统、应急指挥系统、物联网消防监控平台等）的技术架构设计及迭代优化。2. 研究行业技术趋势（如AIoT、大数据分析、BIM建模、GIS地理信息等），推动技术创新与落地。2、项目管理与交付1. 主导数字消防相关软件项目的全生命周期管理，确保按时高质量交付。2.协调跨部门（产品、硬件、测试、实施）资源，解决技术难题。3、团队管理1. ...,通信/网络设备,http://jobs.zhaopin.com/CC665860720J40942068304.htm,20-99人,2026-01-06 01:08:52
C++开发工程师,重庆,隆鑫通用动力股份有限公司,本科,3-5年,C++,1-1.5万·14薪,岗位职责：1.负责C++应用软件设计和开发实现；2.负责机器人操作系统/中间件开发实现3.负责相关问题的分析和处理；4.负责软件方案产品化和量产化等相关工作。任职资格：1.本科及以上学历、计算机相关专业，3年以上软件研发相关经验; 2.熟悉Linux系统，熟练使用c++，对c/c++语言本身有自己的理解3.熟悉常见的数据结构和算法，熟悉多线程和网络编程；4.熟悉常见的软件性能评价及优化手段，了解P...,通用设备制造,http://jobs.zhaopin.com/CC270234010J40779374310.htm,10000人以上,2025-12-31 00:00:01
大模型数据治理工程师,重庆,中电智安科技有限公司,本科,3-5年,"大模型,数据治理",1-1.5万,一、职位描述1.负责大模型训练数据的构建，包括高质量数据生产、整理和清洗工作；2.负责模型效果测评，对数据正确性提供判断，对模型生成内容正确性提供判断，对模型进行内容改进策略建议；3.对大模型应用案例和数据进行分析，归纳关键性和普遍性问题，提高内容优质率；4.推动大模型应用方向数据标注工作，指导标注人员完成数据的高质量构建，保证按目标及质量要求完成结果产出；5.对大模型的prompt撰写有了解，并...,通信/网络设备,http://jobs.zhaopin.com/CC269568510J40742643816.htm,500-999人,2025-12-24 01:43:56
视觉应用实施工程师,重庆,重庆豪斯特新能源有限公司,本科,经验不限,"机器人,图像识别产品",1-1.5万,岗位职责：1. 负责公司视觉系统的应用实施和优化2. 参与视觉系统的选型、安装、调试和验收3. 对现场视觉应用问题进行技术支持与解决4. 编写和维护视觉系统应用的相关文档岗位要求：1. 本科及以上学历，计算机、自动化、光学等相关专业2. 熟悉视觉系统原理和常见视觉算法3. 具备一定的编程能力，熟练使用至少一种编程语言4. 有较强的分析和解决问题的能力，能适应现场工作环境5. 具备良好的沟通协调能力...,汽车零部件,http://jobs.zhaopin.com/CCL1459600480J40690931816.htm,1000-9999人,2025-12-24 01:43:37
电磁算法实习生,重庆,重庆数字赛道研究院,硕士,经验不限,"物理学,电磁",1.2-1.5万,岗位职责：1. 负责电磁场算法的底层架构和核心算法设计；2. 负责电磁软件产品电磁辐射、散射等模型建立、算法开发；3.负责电磁算法模块化开发，集成形成智能软件设计平台；4.负责前瞻性技术跟踪与研究、产品改进升级、技术文档撰写、专利申请等， 并参与相关项目技术可行性分析及项目开发等。任职要求：1.计算电磁学、物理学等相关专业硕士及以上学历；2.物理基础扎实，具有较好的推导能力和分析物理机制能力；3....,政府/公共事业,http://jobs.zhaopin.com/CCL1376365390J40834620513.htm,20-99人,2025-12-18 00:00:03
视觉应用工程师,重庆,重庆三友机器制造有限责任公司,本科,经验不限,机器人,1-1.5万,岗位职责：1. 自动化上下料机器人调试编程2.2D+3D视觉相机调试、改造3. 加工工艺、工装、刀具、检具设计任职要求：1.学历本科及以上2.熟练使用2D、3D制图软件进行工装、检具、刀具的设计及工艺文件的制作3.熟练使用办公软件4.具有机器人及机器视觉（2D+3D）相关工作经验,专用设备制造,http://jobs.zhaopin.com/CC286709480J40833504205.htm,1000-9999人,2025-12-17 15:31:10
C++开发工程师 13-15k 双休 五险一金,重庆,北京易才博普奥管理顾问有限公司,本科,3-5年,"C++,Flask,Django,嵌入式开发,Linux开发,Qt",1.3-1.5万,岗位职责：1. 参与嵌入式 Linux 系统软件开发，包括用户态系统服务、驱动接口对接、中间件集成等；2. 参与前后端一体化系统平台开发，负责 Vue 前端开发及与后端的接口联调；3. 对接底层驱动、协议栈或设备固件，支撑平台在车载、无人系统等领域的落地；4. 维护和优化已有系统组件，参与系统性能调优与故障排查；5. 支持从嵌入式设备、驱动接口，到可视化前端平台的端到端开发与部署。任职要求：1. ...,咨询服务,http://jobs.zhaopin.com/CC227750710J40741036706.htm,100-299人,2025-12-12 09:16:28
机器学习算法工程师,重庆,重庆德熠能源科技有限公司,硕士,3-5年,"分类回归,数学,神经网络,聚类算法,贝叶斯,PyTorch,TensorFlow,Sklearn,Python,C++,Java",8000-15000元,岗位职责：1. 首先要掌握和熟练利用机器学习算法解决实际问题，如分类、回归、聚类和推荐等，负责基于大模型技术的研发。 2. 进行数据挖掘，特征工程，模型构建及优化，主导大模型微调、Prompt工程、RAG应用等关键环节的技术实现与效果优化，持续提升生成内容的质量和准确率，构建领域知识库，设计高效的文档结构化处理与信息抽取方案。 3. 开发并维护机器学习系统和工具，构建大规模的自动化学习系统，跟踪大...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CCL1465242290J40731140910.htm,20-99人,2025-11-26 17:37:55
底层软件开发,重庆,重庆新翼创电气科技有限公司,本科,3-5年,"CAN和LIN通信,SPI、IIC、PWM、ADC,C2000,C++编程,C#,C语言,了解实时操作系统(RTOS),熟悉BOOTLOADER开发",1-1.5万·13薪,岗位职责：1.负责底层软件的开发与维护;2.基于AUTOSAR架构设计底层驱动和中间件模块:3.编写底层软件需求文档、设计文档和测试用例;4.支持硬件工程师进行硬件调试和问题排查;5.优化底层软件性能，确保系统实时性和稳定性。任职要求：1.学历:计算机科学、软件工程、电气工程或相关专业本科及以上学历。2.经验:3年以上嵌入式软件开发经验，有汽车电子相关经验者优先。3.技能:精通C/C++编程，熟悉...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1259681130J40710516501.htm,20-99人,2025-11-14 16:10:04
C++开发工程师 13-15k 双休 五险一金,重庆,北京易才博普奥管理顾问有限公司,本科,3-5年,"C++,Flask,Django,嵌入式开发,Linux开发,Qt",1.3-1.5万,岗位职责：1. 参与嵌入式 Linux 系统软件开发，包括用户态系统服务、驱动接口对接、中间件集成等；2. 参与前后端一体化系统平台开发，负责 Vue 前端开发及与后端的接口联调；3. 对接底层驱动、协议栈或设备固件，支撑平台在车载、无人系统等领域的落地；4. 维护和优化已有系统组件，参与系统性能调优与故障排查；5. 支持从嵌入式设备、驱动接口，到可视化前端平台的端到端开发与部署。任职要求：1. ...,咨询服务,http://jobs.zhaopin.com/CC227750710J40734123506.htm,100-299人,2025-12-10 15:39:13
人工智能研发工程师,重庆,重庆密可创园区运营管理有限公司,本科,5-10年,,9000-15000元,核心职责：- 参与AI系统架构设计与开发，涵盖数据处理、模型集成与智能代理模块；- 完成AI算法的全流程实现与迭代优化；- 推动大资源平台整合与性能优化。任职条件：- 对人工智能有浓厚兴趣，愿意通过学习不断提升；- 具备基本编程能力或愿意学习Python等语言；- 对数据结构与算法有基础认知或愿意边做边学；- 曾参与过相关学习项目或自学案例者优先，但非必须。薪酬待遇：面议,网络/信息安全,http://jobs.zhaopin.com/CCL1391463330J40797649307.htm,100-299人,2025-09-28 10:50:32
软件工程师,重庆,重庆润际远东新材料科技股份有限公司,硕士,3-5年,"C语言,机器人开发",1-1.5万,一、岗位职责1.负责公司软件架构的升级，优化;2.负责公司API的集成、测试，并持续优化;3.负责产品软件的升级、降级、系统修复;4.与产品团队配合，完成B端大客户的定制化需求。二、任职要求1.3年及以上相关工作经验;2.熟练掌握Linux环境下的C/C++、Python、Shell语言;3.熟练掌握grpc框架（必须掌握）;4.熟悉操作系统原理，数据结构，网络编程，ros1、ros2;5.了解视...,金属制品业,http://jobs.zhaopin.com/CC342815530J40803875015.htm,100-299人,2025-09-20 16:04:42
软件开发工程师(CQ),重庆,联合汽车电子有限公司（UAES）,硕士,经验不限,"C语言,嵌入式开发",1.2-1.5万·17薪,岗位职责:1、负责跨产品的AUTOSAR基础软件平台设计与开发，包括操作系统，CAN/LIN/ETH通信和存储协议栈，信息安全，功能安全和工具链等；2、基于上述平台，提供对多种产品和内部客户的项目应用和问题解决，形成从可行性研究到批产支持的完整实践；3、基于上述平台，研究和实践电子电气架构持续改进，包括CPU虚拟化，外设虚拟化等；4、基于上述平台，研究和实践芯片国产化，以及参与国产化的软件生态建设...,金属制品业,http://jobs.zhaopin.com/CC000260640J40852151604.htm,1000-9999人,2025-06-06 14:07:10
C/C++开发工程师（重庆）,重庆,华苏科技,大专,5-10年,嵌入式开发,1.2-1.5万,任职资格1. 学历要求：专科及以上学历 2. 专业要求：计算机、软件工程、通信工程、自动化、电子信息等相关专业。3. 工作经历：5年以上嵌入式开发经验，熟练掌握C/C++编程，具备良好面向对象开发、设计模式等思想。4. 专业技能：4.1精通C/C++语言，有项目级的开发经验；4.2 熟悉串口通讯、掌握网络编程、系统编程等；4.3 熟悉实时操作系统的原理，熟悉常用编译器和嵌入式开发；4.4 熟悉嵌入...,通信/网络设备,http://jobs.zhaopin.com/CC666898020J40629024802.htm,1000-9999人,2024-08-26 11:26:45
视觉算法工程师（工业自动化）,重庆,合肥星睿智造技术有限公司重庆分公司,本科,1-3年,"机器人,图像识别产品,C++,Python",1-1.4万,职位描述1、使用c++语言，参与3D视觉底层算法（工业应用：检测、定位、识别）的开发实现。2、根据项目需求，分析讨论需求的技术实现路径。3、参与视觉软件平台的开发。4、参与专利的编写。5、参与算法测试与机器人联动调试。6、参与项目的视觉系统硬件选型，对应视觉模板工程设计，及项目调试支持。岗位要求1、本科及以上，具有较好的数学能力及英文阅读能力，具有相关工作经验，或者相关项目经历（应届生）。2、熟悉...,工业自动化,http://jobs.zhaopin.com/CCL1491801660J40695295609.htm,20-99人,2026-01-09 01:22:47
软件开发工程师-(XE-CQ),重庆,联合汽车电子有限公司（UAES）,硕士,1-3年,嵌入式开发,1.2-1.5万·17薪,岗位职责:1、负责跨产品的AUTOSAR基础软件平台设计与开发，包括操作系统，CAN/LIN/ETH通信和存储协议栈，信息安全，功能安全和工具链等；2、基于上述平台，提供对多种产品和内部客户的项目应用和问题解决，形成从可行性研究到批产支持的完整实践；3、基于上述平台，研究和实践电子电气架构持续改进，包括CPU虚拟化，外设虚拟化等；4、基于上述平台，研究和实践芯片国产化，以及参与国产化的软件生态建设...,金属制品业,http://jobs.zhaopin.com/CC000260640J40842171204.htm,1000-9999人,2025-06-06 14:06:41
AI智能体开发管培生,重庆,重庆乐教科技集团股份有限公司,大专,经验不限,"Python,Java",7000-14000元,1.负责Agent研发工程师相关工作，包括但不限于代码编写、系统维护和性能优化。2.熟悉大型语言模型及其应用，如GPT-4、LangchainLlamaIndex等。3.具备构建AIAgent的实践经验，熟悉LLMs和RAG技术栈，有对Embedding模型、知识图谱、大语言模型至少一个方向的应用和微调经验。【薪资待遇及要求】一、大专及以上，35以下二、综合薪资7-15k三、朝九晚六双休五险一金（...,培训/辅导服务,http://jobs.zhaopin.com/CC497246930J40779344014.htm,20-99人,2026-01-08 01:37:10
C开发,重庆,软通动力信息技术(集团)股份有限公司,本科,3-5年,"C语言,嵌入式开发,Linux开发",1-1.4万,1.统招本科及以上学历，计算机/通信相关专业，3年以上工作经验；2.熟练掌握C/C++编程语言，具备扎实的编程能力及良好的编码规范；3.掌握多进程/多线程开发、熟练使用进程、线程间的通信方法；4.有3G、4G、5G协议栈软件开发经验，在L3领域具备开发经验者优先；5.熟练使用gtest、tcase等主流测试框架优先；6.工作态度积极主动，有责任心，能够承受一定的工作压力。,互联网,http://jobs.zhaopin.com/CC000544460J40784567516.htm,10000人以上,2026-01-07 01:46:07
软件工程师,重庆,重庆日联科技有限公司,本科,3-5年,"sdk,C++,TCP/IP,网络编程",7000-14000元,【岗位职责】维护标准软件，提供标准软件技术支持。基于标准软件，完成功能优化或定制功能编程实现。根据设备核心部件的SDK完成在标准软件上的二次集成控制。编写设备控制交互控制逻辑，快速完成订单交付设备软件的调试和部署。 【任职要求】熟练掌握C/C++编程技巧；了解TCP/IP原理，掌握网络编程技巧；了解常用数据库的使用；熟悉QT/GUI开发制作，能熟练进行UI设计和应用功能编程。熟悉Visual St...,电气机械/电力设备,http://jobs.zhaopin.com/CC602364320J40256835112.htm,100-299人,2025-06-12 14:09:33
