职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
开发质量工程师（DQE）,厦门,厦门蓝旭科技有限公司,大专,5-10年,QE,1-1.4万·13薪,任职要求 ：1.大专及以上学历，理工类专业。从事电子电器、汽车类优先考虑。2.从事质量工程师岗位5年及以上工作经验，DQE岗位工作经验优先。3.熟悉APQP过程及要求，质量五大工具优先考虑。4.具备良好的沟通能力、协调能力。5.英语水平良好。岗位职责：1.负责新产品质量策划，包含质量计划、测试计划、质量文件等，贯穿APQP整个环节。2.负责研发产品流程的设计和维护，确保研发按规定运行；3.负责与技...,专用设备制造,http://jobs.zhaopin.com/CC551336830J40828568108.htm,300-499人,2025-09-24 15:28:57
电子制造业 品质主管/质量主管,厦门,厦门赛尔特电子股份有限公司,本科,3-5年,"QE,FMEA,SPC,MSA,汽车行业质量管理体系,全面质量管理体系",9000-14000元,岗位职责：1、质量体系管理：建立并监督实施电子元器件的质量体系和质量目标、质量控制工作制度与流程，组织公司内部产品质量评审和客户质量审核，跟踪质量体系的改进； 2、研发质量管理：审核新品的技术标准，监督新品的开发、新工艺的试运行，预防新品的质量问题； 3、量产质量管理：监督产品生产过程，发现、收集问题并推动问题解决，组织并推进产品生产过程持续改善活动； 4、客户端质量管理：维护客户端产品质量服务并...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC160396910J40852818412.htm,1000-9999人,2025-11-25 11:22:28
质量工程师,厦门,厦门中材航特科技有限公司,大专,3-5年,航空航天质量管理体系,8000-14000元·13薪,"岗位职责： 1、根据客户的规格和民航局的要求,进行航空零部件原材料、过程产品及成品的质量检查和验收； 2、使用经批准的工具和设备进行所需的检查、维修和维护工作； 3、确保工作以安全的方式进行并达到要求的标准； 4、检查并严格评估正在进行或已完成的工作,以确保符合规格和标标准 5、协调组织对质量事故调查分析，对产品生产过程中质量问题的分析、处理。 任职要求： 1、 大专或以上学历，材料、机械相关专业...",新材料,http://jobs.zhaopin.com/CCL1232790200J40695727706.htm,20-99人,2025-09-19 15:02:01
CQE客诉质量工程师,厦门,厦门市众惠微电子有限公司,本科,3-5年,"3C电子产品,电子元器件,半导体,电子/半导体,电子器件",8000-14000元·13薪,1.岗位职责：· 协助销售做好对客户的产品演示、介绍、培训和技术支持· 客户投诉的对应和分析· 客户应用方案的归纳整理和总结推广· 公司产品相关解决方案的探索 等2.任职要求：· 本科及以上学历，电子/机电/物理/化学等理工科专业· 接受出差，善于表达，职业规划在3年以上。· 有手机行业从业经验（马达/模组/光学）者优先。,电子/半导体/集成电路,http://jobs.zhaopin.com/CC887926500J40676692806.htm,1000-9999人,2025-05-23 13:57:34
硬件测试工程师,厦门,厦门星纵物联科技有限公司,本科,1-3年,硬件测试,9000-14000元·15薪,工作职责1.主要负责公司预研产品的测试工作;2.主要工作内容：根据项目日程，制定测试计划；根据测试需求，编写测试策略及用例；根据测试用例，搭建测试环境，完成测试执行并反馈；3.定期维护和完善产品测试方法及标准，测试报告模板，汇总在测试中发现的典型问题经验，提取并更新到设计规范中;任职资格1. 本科及以上学历，电子相关专业;2. 热爱硬件测试工作，了解硬件设计原理；3. 能够主动识别出测试中的问题点...,IT服务,http://jobs.zhaopin.com/CCL1235720690J40798675008.htm,500-999人,2025-04-18 17:01:53
软件测试工程师,厦门,高伟达,本科,3-5年,"功能测试,软件测试",9000-13000元,招聘要求：1、本科以上学历，计算机相关专业优先；2、能熟练使用SQL进行数据查询和分析；3、熟悉测试实施流程；4、熟悉使用禅道等相似的缺陷管理工具；5、具备较强的沟通表达和抗压能力；6、具备银行项目经验优先考虑。（非必需）岗位职责：1、测试需求分析，编写测试范围；2、编写测试案例与案例评审；3、测试案例实施与缺陷跟踪复测；4、测试报告编写。（岗位介绍仅供参考） 职位福利：五险一金、周末双休、餐补、...,计算机软件,http://jobs.zhaopin.com/CC120702341J00129872810.htm,1000-9999人,2026-01-12 10:08:54
AOI测试工程师,厦门,中国航空技术国际控股有限公司,本科,1-3年,,8000-13000元·14薪,工作职责：1、负责模组测试设备，包括AMT/AFT/色偏机台涉及到的测试光学数据测量及面板点、线、Mura AOI检出调试工作；2、负责检查设备（AOI）的检出效果、漏检率提升、定期监控及分析反馈工作；3、配合客户需求，对新的光学测试（亮度、色度、均一性等）方案评估、验证；4、利用检查设备数据做大数据分析，整合数据快速定位问题点；5、辅助系统管理，报表制作；任职资格：1、大学本科以上学历，电子、物...,贸易/进出口,http://jobs.zhaopin.com/CC144916330J40905646804.htm,500-999人,2026-01-12 01:07:44
销售工程师（材料测试分析仪器——厦门）,厦门,厦门精艺兴业科技有限公司,本科,经验不限,"企业客户,政府客户,院校客户,区域销售,面销/陌拜,代理商销售,高分子材料专业,金属材料专业,材料扫描电镜",8000-13000元,岗位职责：1、负责指定区域的市场开发、客户维护和销售管理等工作。2、负责所属区域的产品宣传、推广和销售，完成销售的任务指标。3、制定自己的销售计划，并按计划拜访客户和开发新客户。4、搜集与寻找客户资料，建立客户档案。5、做好销售合同的签订、履行与管理等相关工作，以及协调处理各类市场问题。任职要求：1、本科以上学历，有材料、化学、食品、环境等大类专业背景；2、反应敏捷、表达能力强，具有较强的沟通能力...,贸易/进出口,http://jobs.zhaopin.com/CC204920110J40685632308.htm,100-299人,2026-01-12 00:44:21
DQE/研发质量工程师,厦门,库顿电子科技(厦门)有限公司,大专,10年以上,"QE,QA,汽车行业质量管理体系,DQE,质量,电子",9000-13000元,"岗位职责：1、参与新品开发评审及试模现场跟踪2、参与新品APQP,记录追踪小批量试模中发现的问题，并确保在批量生产前得到落实；3、制定检验规范SIP，控制计划CP等文件的编写4、主导异常分析及不良品处理，改善方案及纠错方案的落实与效果验证；任职要求：1、35-50岁，大专以上学历2、两年以上相关工作经验3、熟悉IATF16949:2016，熟练运用五大手册及供应商质量管理",电子/半导体/集成电路,http://jobs.zhaopin.com/CC617537120J40817435701.htm,100-299人,2026-01-12 00:11:02
CQE客户质量工程师,厦门,厦门源乾电子有限公司,本科,经验不限,汽车行业质量管理体系,1.1-1.3万,岗位职责：1、处理客户投诉建议并按期完成；2、客诉汇总及层别分析，提出改善方向；3、客户规格审议与差异确认；4、客户稽核QPA、QSA资料准备与应对；5、客户审核不符合项之推动改善；5、定期拜访客户，调整厂内品质管控重点；6、规划并指导驻厂工作，达成客户满意；7、负责完成上级领导指派的其他任务。任职要求：1、有1年以上品质管理或对接过国际客户服务经验；2、熟悉FPC国际规范，TS五大工具、QC七大...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1319196160J40806047612.htm,300-499人,2026-01-04 08:47:41
cqe客户质量工程师,厦门,安费诺电子装配(厦门)有限公司,本科,3-5年,"QA,客诉处理",9000-13000元·13薪,岗位职责：1.负责处理客户投诉以及持续改善，包括但不限于：主导处理客户投诉，导入客户要求的改善项目；2.负责维护管理客户关系：接待客户针对客诉改善的审核，定期拜访客户以及了解客户的需求；3.负责客户端资料的维护与更新，如：报告，客户端相关要求资料的解读及厂内转化。任职资格：1.大学本科及以上学历，机械或电子专业；2.1年以上cable Assembly同行/3年以上电子制造业工作经验；3.CET-...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC138882920J40510675402.htm,1000-9999人,2026-01-04 00:26:25
质量工程师,厦门,厦门乃尔电子有限公司,本科,3-5年,"生产质量管理,质量管理体系标准,GMP",8000-13000元·13薪,岗位职责：1. 负责实施全面质量控制工作，建立产品研制生产过程中的质量控制标准；2. 负责对生产现场出现的质量问题进行调查分析，形成分析文件，并提出处理意见；3. 负责抽查成品检验的各项记录，发现问题及时要求改进，同时负责指导检验工作；4. 根据检验数据，定期对产品的品质状况和稳定性进行研究与分析，并对检验方法进行研究、验证、比较；5. 参与新产品/新项目的各阶段转段评审、产品质量评审；6. 负责...,仪器仪表制造,http://jobs.zhaopin.com/CC431082910J40389850910.htm,300-499人,2025-12-23 10:59:23
测试工程师（工业电子产品）,厦门,宏发,大专,3-5年,"软件测试,硬件测试,功能测试",8000-13000元·14薪,岗位职责：1.负责对接设计师新品开发工装设计制作，与外部沟通协调夹具开发准备工作。2.配合新产品研发测试，评估测试方案，开发FCT非标测试设备&测试仪器等相关工装夹具设计，验收仪器是否达到技术要求。3.持续对测试仪器以及工装进行优化与维护，测试程序开发以及治具调试，实现自动测试，保证产品质量。4.熟悉电路图，具有一定电路分析能力，能够使用单片机C#或Labivew其中一种开发编程优先。岗位要求：1...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC257620810J40967280404.htm,10000人以上,2025-12-22 15:56:49
pqe过程质量工程师,厦门,瀚瑞动力(厦门)新能源科技有限公司,本科,3-5年,"PQE,汽车行业质量管理体系,储能系统,电池PACK,锂电池",9000-13000元,岗位职责：1、制程异常改善与良率提升：线上制程异常确认、统计分析、推动责任单位改善、推动良率提升；2、负责制程检验规范的制定，生产作业指导书，PFMEA新制定评审。3、针对关键质量问题建立产品质量控制关键点。 任职要求：1、本科以上学历；2、3年以上电池供电系统，PQE的岗位经验，如便携式移动、电源、充电桩、储能柜、光储充等系统;3、熟悉质量体系要求和QC七大手法； 3、对品质检验项目、标准、测试...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1307971030J40848687703.htm,300-499人,2025-12-22 13:16:37
系统测试工程师,厦门,厦门拓宝科技有限公司,本科,1-3年,,8000-13000元,岗位职责：1、按照产品和系统应用要求，制定项目测试方案和测试计划；2、分析测试需求，设计测试环境、搭建测试平台；3、完成系统测试工作，包括功能、性能、可靠性；4、记录并分析、总结测试数据，编写测试结果报告；5、绘制系统连接图纸，撰写产品和系统基础应用文档。岗位要求：1、专业要求：电气传动及自动化、通信、电子工程、相关专业，本科学历；2、经验：1-3年电源、锂电池等产品或系统开发或测试工作经验；3、...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC242510210J40278150914.htm,500-999人,2025-12-05 13:33:11
质量工程师,厦门,厦门市艾特光电子技术有限公司,本科,1-3年,"QE,有质量管理经验,全面质量管理体系",1-1.3万·13薪,岗位职责：（1）学习和掌握Bellcore1221，品质管理体系的有关文件，维护品质管理体系。（2）学习和掌握产品的解剖分析，处理客户投诉。（3）负责相关技术要求，协调供应商持续改善产品质量等工作。（4）熟悉产品指标要求，仪器的使用，管理程序文件。学历要求： 本科以上职位性质： 全职 ，工作经验： 二年工作经验以上专业要求： 工科、电子/通信、电子技术、半导体、自动化、机械类、计算机。技能： ✔️...,电子设备制造,http://jobs.zhaopin.com/CCL1276155720J40631000411.htm,20-99人,2025-11-12 00:16:03
软件测试工程师,厦门,厦门雅迅智联科技股份有限公司,本科,1-3年,"功能测试,系统测试,性能测试,禅道,JIRA,CAN",8000-13000元,岗位职责1、负责车载相关软硬件产品的测试及质量控制工作； 2、根据测试需求完善相关测试用例设计，用例审核及测试计划的编制； 3、负责测试方案的设计，执行，集成测试。客观反馈问题并推动问题有效闭环。4、审核相关测试报告，输出可靠性的测试报告技能要求1、熟悉软件测试理论基础及相关流程； 2、熟悉网络通讯协议，数据库等相关知识； 3、有嵌入式软件/UI/App测试相关经验。4、熟悉can网络知识，具有c...,物联网,http://jobs.zhaopin.com/CC138128960J40674223016.htm,1000-9999人,2025-11-11 17:35:46
质量工程师/项目经理,厦门,厦门安必兴信息科技有限公司,大专,3-5年,"七大手法,五大工具,6Sigma,质量经理,质量工程师,QE工程师",7000-13000元,工作内容：1、需要针对签约客户展开详细的业务调研，例如供应商管理、进货检验、制造质量管理、售后质量管理等，通过调用梳理适合企业的详细业务流程、方案，并形成具体的质量管理解决方案给企业做评审，最终输出双方认可、签字的质量管理系统功能详细需求规格书；2、基于签字的需求规格书指导开发人员哪些产品功能、哪些二次开发实现，并给开发人员进行业务逻辑及有关知识指导；3、系统开发完成后，以客户视角结合解决方案要求...,计算机软件,http://jobs.zhaopin.com/CC460244310J40135286004.htm,100-299人,2025-10-28 10:19:52
高级软件测试工程师,厦门,柬单点(厦门)信息科技有限公司,本科,5-10年,"功能测试,自动化测试,禅道,Fiddler",9000-13000元,职位介绍岗位职责：1. 参与公司项目的需求分析、评审，负责测试计划制定，并能预先评估项目的风险；2. 负责公司项目的测试用例设计、执行项目测试，包括构建测试环境、集成测试、回归测试等；3. 从用户体验和测试的角度参与软件产品的改进和设计，协助开发人员分析Bug原因，提交产品功能优化、性能优化建议；4. 能根据项目情况，选择合适的测试技术制定分层测试策略（黑盒白盒、接口测试、自动化）；5. 及时跟踪...,互联网,http://jobs.zhaopin.com/CC688337980J40758800301.htm,500-999人,2025-10-24 14:50:29
机器视觉软件测试工程师,厦门,厦门力和行自动化有限公司,本科,3-5年,"功能测试,系统测试,自动化测试,Python,C++,Shell,Halcon,QT,视觉软件测试",8000-13000元·13薪,岗位职责：1、负责工业视觉检测软件的测试工作，包括功能测试、性能测试、准确性测试、异常处理测试等；2、参与测试需求分析，编写测试点列表和测试用例，执行系统测试、回归测试、冒烟测试等；3、搭建和维护测试环境，包括硬件设备（如相机、板卡）和软件环境的配置；4、执行自动化测试脚本，监控CI/CD流水线，分析测试报告并跟踪问题；5、进行负载测试与稳定性测试，模拟多相机多任务长时间运行测试；6、记录测试结果...,工业自动化,http://jobs.zhaopin.com/CC841821360J40832302613.htm,500-999人,2025-10-13 18:29:07
软件测试,厦门,软通动力信息技术(集团)股份有限公司,本科,3-5年,"Selenium,Jmeter,性能测试",1-1.3万,岗位职责：1. 负责产品的性能评估、全链路压测等工作；2. 分析与整理性能测试需求，制定性能测试方案，开发性能测试脚本落地执行；3. 负责产品各项性能指标的收集与分析，输出性能分析报告，给出优化建议；4. 准确定位并跟踪问题，推动问题的合理解决，保证项目质量；5. 建立性能测试基线，持续测试和改进产品性能。任职要求：1. 本科及以上学历，五年及以上软件性能测试经验；2. 具备性能测试需求分析和设计...,互联网,http://jobs.zhaopin.com/CC000544460J40628299216.htm,10000人以上,2024-10-31 15:27:50
PQE/DQE/质量工程师,厦门,库顿电子科技(厦门)有限公司,大专,经验不限,"QE,PQE,DQE,SQE",1-1.2万,"岗位职责：1、负责新产品和新项目的品质策划工作及NPI活动实施；2、负责对制程异常的分析和改善措施的执行效果评价；3、负责客户端开发和量产阶段的品质反馈处理和闭环；4、负责过程品质持续改善活动的策划和实施；5、客户现场稽核及评审对应工作。任职要求：1.大专以上学历，电子相关专业毕业；2.了解APQP,PPAP，FMEA，控制计划，PDCA和质量工具等；3.3年以上PQE工作经验，有电子制造行业质量...",电子/半导体/集成电路,http://jobs.zhaopin.com/CC617537120J40703537301.htm,100-299人,2026-01-12 00:21:01
