职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
平面设计师,南京,南京迦眸意网络科技有限公司,大专,3-5年,"包装设计,排版设计,方案设计,CAD,AE,3D MAX",7000-9000元·13薪,岗位内容：1. 根据公司品牌定位和市场需求，进行平面设计、VI设计、海报设计、产品包装设计等相关工作；2. 设计并制作企业形象宣传资料，包括公司画册、产品样本、宣传册、广告海报、DM单页、PPT、视频等；3. 参与网站界面设计、微信公众号运营和活动策划，提高公司品牌知名度。任职要求：1. 大专及以上学历，平面设计或相关专业毕业，有3年以上品牌设计经验；2. 熟练使用Ai、Ps、Id等设计软件，可以...,IT服务,http://jobs.zhaopin.com/CCL1510599770J40821981107.htm,100-299人,2026-01-11 10:38:25
平面设计,南京,南京浦光生物科技有限公司,本科,无经验,"UI设计,VI设计,包装设计",6000-9000元,岗位职责：1、负责公司产品的视觉设计，包括但不限于产品宣传资料、产品包装及线上推广素材；2、参与产品发布会、展会等活动的视觉设计，确保品牌形象的一致性和市场影响力；3、协同市场部及其他部门，提供创意视觉解决方案，提升品牌识别度；4、跟进设计项目的执行，与印刷、制作团队紧密合作，确保设计效果的实现。5、负责领英、Facebook等线上渠道的维护，发布专业性文章；6、负责公司级宣传材料的设计和制图。任...,医疗设备/器械,http://jobs.zhaopin.com/CC888493530J40854520913.htm,100-299人,2026-01-09 10:48:17
人像修图师,南京,南京谭博仕医疗美容门诊部有限公司,大专,经验不限,"人像修图,美工,日韩风格",6000-9000元,【岗位职责】1、公司提供素材，需要根据要求修图（人像图，整容前后对比图），从初稿到定稿，对自己的工作进行后续跟进；2、负责人物类画册制作3、其他与美术设计相关的工作。4、完成领导交代的其他工作。【任职要求】1、具有良好的美术功底与创意能力；2、摄影/修图师/平面设计相关工作；3、熟悉Photoshop，ai，剪映等设计软件；4、有较强的色彩搭配能力及审美观念；5、有抖音、小红书工作经验的优先。工作...,医美/健康服务,http://jobs.zhaopin.com/CCL1481541850J40813870805.htm,20-99人,2026-01-09 01:12:14
资深平面设计师,南京,江苏先达陈列展览工程有限公司,本科,5-10年,"展板设计,画册设计,界面设计,博物馆、展览馆展陈平面设计",8000-9000元,岗位职责：² 全面深刻理解客户要求，能与客户进行有效的提报和沟通；² 负责日常展览版式排版工作；（即：博物馆展览中版面图板、文字、文物等排版工作）² 通常与形式设计师沟通版式设计风格，排版从展览整体效果出发；² 能够顺畅的与甲方进行沟通、对接，在规定时间内完成所负责项目的创意及设计工作；² 独立完成设计、平面布展工作，及时评估并改进设计方案、把握设计质量及可执行性，能控制设计成本；² 任职要求：²...,房地产开发,http://jobs.zhaopin.com/CC205136926J90250123000.htm,20-99人,2025-12-29 16:46:13
平面设计,南京,江苏二十六度节能科技有限公司,本科,1-3年,"广告设计,包装设计,排版设计,PS,CAD,C4D",5000-9000元,一、岗位职责1. 负责各类平面物料设计，包括但不限于海报、宣传单页、公众号长图页、画册、LOGO、产品包装、活动物料、广告banner、新媒体配图等，确保设计作品兼具创意性与信息传递效率。2. 参与品牌视觉识别系统（VI）的维护与延展设计，严格遵循品牌视觉规范，保障所有设计作品与品牌形象的统一性。3. 负责设计作品的后期处理与输出，规范整理设计源文件，根据印刷或线上发布要求设置正确的文件格式、分辨...,物联网,http://jobs.zhaopin.com/CC329782810J40742743606.htm,20-99人,2025-12-20 13:52:41
平面设计师,南京,山东辛诚生态科技有限公司,本科,1-3年,"方案设计,排版设计,电商设计,PS,AI,AE",7000-9000元,工作职责：1、熟悉标志设计、广告设计、包装结构、平面设计与印刷工艺、包装设计等知识。2、具备优秀的审美眼光，对品牌有理解记忆，品牌设计调性把控能力。3、负责品牌设计，公司品牌相关的市场宣传资料的设计与制作。4、负责公司UI设计工作，能独立思考完成产品包装、画册、小程序、电商等UI设计工作。5、熟悉广告文案写作和广告营销策划知识。6、熟悉抖音、小红书、知乎等自媒体平台策划及营销思路。7、准确把握市场...,日化产品制造,http://jobs.zhaopin.com/CCL1469730470J40839693502.htm,500-999人,2025-12-01 00:14:03
资深平面设计师,南京,南京纳邦广告设计有限公司,大专,3-5年,"广告设计,PS,AI,VI设计,标识导视设计,C4D",7000-9000元,岗位职责：1. 独立完成项目的主导设计，具备以创意为主，有独立自主的创意能力；2. 把控平面设计输出的风格及品质，对平面设计任务完成的时间和质量进行跟踪负责；3. 独立完成VI、文化墙、画册等设计方案；4. 与团队保持良好的沟通能力和协作意识，思路清晰，工作细致有条理；5. 单独完成多项品牌设计案例。岗位要求：1. 广告设计、平面设计等相关专业大专以上学历，拥有3年以上平面设计的工作经验；2. 熟...,广告/营销,http://jobs.zhaopin.com/CC701241320J40726759009.htm,20人以下,2025-11-13 10:23:31
平面设计,南京,南京悦动创意科技有限公司,大专,1-3年,"广告设计,排版设计,UI设计,PS,CDR,C4D",7000-9000元,工作内容为： 企业宣传册、公司文化墙、海报、PPT、DP点、会展活动等相关平面设计工作。 任职需求： 1. 大专及以上学历，平面设计或相关专业毕业，有1年以上设计经验； 2. 熟练使用Ai、Ps等设计软件，可以独立完成各类设计任务； 3. 具备良好的审美能力和设计感，对前期设计和后期制作等方面熟悉； 4.有会展公司或广告传媒公司经验优先考虑； 5.公司为单休。 6.不要应届生。,会议/展览,http://jobs.zhaopin.com/CCL1495243080J40697700011.htm,20人以下,2025-10-17 00:08:01
平面设计师,南京,青岛新起点信息咨询有限公司,本科,1-3年,"广告设计,VI设计,方案设计,PS,AI,ID",6000-9000元,本科以上学历，可居家办公！不限工作地点，全职，双休！ 符合要求的同学在发送简历哦，不符合要求的请不要发送，谢谢 岗位职责 1. 负责地产项目的宣传设计，包括平面广告、海报、户外物料、社交媒体图片等 2. 根据项目需求完成创意设计与排版，并进行修改优化 3. 保证设计风格与品牌形象统一，按时交付 技能要求 1. 英语四级 或以上 2. 熟练使用 InDesign、Photoshop、Illustra...,咨询服务,http://jobs.zhaopin.com/CC280122130J40783720510.htm,20-99人,2025-09-05 14:23:38
平面设计（B2B）,南京,南京仪岱安慷文化科技产业发展有限公司,大专,1-3年,"包装设计,方案设计,PS,AI",7000-9000元,岗位职责： 1、根据公司产品定位，负责公司产品品牌平面及产品整体风格设计与把控； 2、负责部门产品包装设计(包装插画、刀版结构、材质工艺)； 3、负责背景板、展板等各种展会活动物料的设计及制作； 4、负责店铺陈列设计、部分产品3D建模渲染效果图； 5、负责产品开发设计，上新提案(开发设计产品设计稿输出、样品确认及问题反馈)； 6、配合销售需求，负责产品后续不干胶、应用制作，门店物料制作、部门所需海...,游戏,http://jobs.zhaopin.com/CCL1445581920J40743793513.htm,100-299人,2025-08-12 11:07:17
