职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
平面设计,南京,南京盛鸣科技商贸有限公司,本科,3-5年,品牌设计,,岗位内容：1. 制定公司品牌视觉标识体系，提升企业品牌形象；2. 负责各种平面设计、包装设计、POP设计、互动新媒体设计等工作；3. 参与公司宣传渠道的规划、策划及实施、通过创新的设计语言，为产品及公司形象塑造建立更具竞争力的视觉形象。任职要求：1. 本科及以上学历，平面设计或者相关专业，5年以上品牌设计工作经验；2. 对于品牌推广，视觉形象设计以及与用户交互体验有很深的理解；3. 具备出色的平面...,新零售,http://jobs.zhaopin.com/CCL1492017930J40697720601.htm,20-99人,2025-10-31 15:09:34,,,
平面设计（TOD）,南京,南京仪岱安慷文化科技产业发展有限公司,本科,经验不限,,,岗位职责： 1.独立完成中国传统文化、文旅相关的文创产品设计； 2.根据市场需求和客户要求，参与讨论制定产品路线图，明确产品设计制作方向。 任职要求： 1.有礼品、文创设计工作经验优先考虑； 2.具有2-3年文创产品设计相关工作经验； 3.有文具文创、时尚、快销行业经验者优先，手绘功力好的设计师优先； 4.熟练运用AI、PS等设计软件，具备扎实的设计能力，具备立体产品思维能力者更优； 5.具备基础...,游戏,http://jobs.zhaopin.com/CCL1445581920J40764560513.htm,100-299人,2025-09-17 13:25:20,,,
视觉设计师,南京,南京鼎尔特科技有限公司,本科,1-3年,方案设计,,一、岗位职责1.核心设计：负责公司旗下产品的视觉界面设计，包括但不限于：主视觉、图标、页面、插画等。参与设计项目的前期沟通与创意构思，结合市场趋势、用户需求及业务目标，提出具有创新性的设计方案，并能独立完成从概念到最终落地的全流程设计工作。2.用户体验协作：与产品经理、用户体验设计师紧密合作，参与产品前期的构思和创意，将产品需求、用户需求转化为高保真的视觉设计方案。负责设计资源的整理与归档，建立并...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC201816210J40843682808.htm,20-99人,2025-08-26 16:54:04,,,
产品UI设计师助理,南京,帆软软件有限公司,本科,1-3年,,,工作职责1.负责产品界面的视觉设计、创意及辅助研发人员实现，要有严谨的交接规范包括切图、标注、规范、版本等。2.根据各种相关软件的用户群，提出构思新颖、有高度吸引力的创意设计；3.对现有设计的不断优化，使用户体验更流畅；4.维护现有的应用产品；5.收集和分析用户对于GUI的需求。工作要求1.本科学历，毕业1-3年内；2.良好的主动性、学习能力、沟通理解能力和团队协作能力；3.精通Sketch、Ph...,计算机软件,http://jobs.zhaopin.com/CC821875130J40829663503.htm,1000-9999人,2025-08-25 17:40:03,,,
文创设计师（WNC）,南京,南京仪岱安慷文化科技产业发展有限公司,本科,1-3年,,,岗位职责： 1、美术、设计相关专业，大学本科以上学历； 2、两年以上相关设计工作经验，有文创产品创意设计工作经验者优先； 3、精通使用 PS 、AI等软件工具； 4、思维敏锐活跃，具有良好的审美情趣、创新能力、视觉表达能力； 5、有扎实的美术功底和良好的创意设计能力，能够围绕目标客户需求与市场趋势融合不同的素材进行产品呈现； 6、善于学习，能主动把握市场趋势、时尚潮流； 7、具备责任感与良好的职业...,游戏,http://jobs.zhaopin.com/CCL1445581920J40763849813.htm,100-299人,2025-08-29 00:29:22,,,
资深平面设计师,南京,南京世界树房产置业有限公司,大专,1-3年,"广告设计,包装设计,PS,AI,CAD",,岗位内容：1. 负责公司形象的平面设计、logo设计、微信公众号设计、app设计等相关工作；2. 设计和制作海报、DM单页、手册、展板、飞机稿等营销宣传资料；3. 参与配合相关部门完成各类需求设计、提供平面设计创意及技术支持。任职要求：1. 熟练掌握设计软件，如Ps、Ai、Id、sketch等，能够独立完成设计任务；2. 具备较好的设计创意及审美能力，对设计趋势和细节敏感，善于将设计语言与商业逻辑...,房地产开发,http://jobs.zhaopin.com/CC821908480J40892472604.htm,100-299人,2025-08-15 10:01:39,,,
ui平面设计师,南京,江苏保尔科技有限公司,本科,3-5年,"PS,UI设计,AI",,岗位职责1、协助品牌制作PPT、产品演示版本、终端POP等设计跟进；2、品牌宣传海报的设计与制作工作；3、负责品牌宣传平台的创意设计、图片处理、排版制作、印务发行等工作；4、负责品牌外宣活动所需各种用品的设计与制作、安装、布展、会务、摄影等相关工作；5、负责与印刷厂、制作公司等外协单位沟通协作，按时保质保量地完成与平面设计相关的各种工作；6、负责完成各类杂志的拍摄、视频、画册、折页的设计、制作和执...,环保,http://jobs.zhaopin.com/CC470888480J40826210008.htm,20-99人,2025-07-24 17:28:09,,,
设计师,南京,江苏九创标识系统有限公司,大专,1-3年,"CDR,广告设计,标志设计",,职位描述： 1. 协助主管/设计师工作，能够很好地理解和执行设计要求； 2. 提案文件的设计和各项准备工作； 3. 项目的前期调研和资料搜集工作； 4. 保证在预计项目工时内熟练运用设计软件完成上级领导或设计师交给的创意设计工作；5. 配合项目现场实际情况，根据客户反馈的意见对设计方案进行修改和调整； 6. 完成上级交办的其他工作 职位要求：1. 设计类专业专科以上学历； 2. 熟练使用CDR、P...,广告/营销,http://jobs.zhaopin.com/CC529347926J90250170000.htm,20-99人,2025-03-27 13:56:23,,,
平面设计师,南京,江苏省宁海商标事务所有限公司,学历不限,经验不限,"VI设计,包装设计,LOGO设计",,岗位职责：1、品牌视觉传达设计（品牌符号创建为主），包括logo（商标设计为主）、包装、画册、插画、表情包、PPT、动态海报等等。2、领导交办的其他工作内容。岗位要求：热爱创意、乐于沟通，熟练运用各类设计软件，可根据工作安排弹性考勤（如晚来晚走、加班调休等等）我们为你提供：1、五险一金+带薪年假+节假日福利费+定期体检等各项福利；2、节假日均按国家规定执行；3、公平、广阔的晋升空间，成熟完善的培训...,咨询服务,http://jobs.zhaopin.com/CC131954770J40736774202.htm,20-99人,2026-01-10 00:32:41,,,
平面设计师,南京,江苏保尔科技有限公司,大专,3-5年,"PS,CAD,AI,网页设计,UI设计",,岗位职责1、协助品牌制作PPT、产品演示版本、终端POP等设计跟进；2、品牌宣传海报的设计与制作工作；3、负责品牌宣传平台的创意设计、图片处理、排版制作、印务发行等工作；4、负责品牌外宣活动所需各种用品的设计与制作、安装、布展、会务、摄影等相关工作；5、负责与印刷厂、制作公司等外协单位沟通协作，按时保质保量地完成与平面设计相关的各种工作；6、负责完成各类杂志的拍摄、视频、画册、折页的设计、制作和执...,环保,http://jobs.zhaopin.com/CC470888480J40406775208.htm,20-99人,2025-07-11 16:03:31,,,
平面设计,南京,南京广之鲸文化传媒有限公司,本科,经验不限,"包装设计,PS,AI",,1.负责平面设计、logo设计、微信公众号设计、包装设计等工作；2.熟悉各类新媒体平台风格，制作小红书海报、进行公众号长图排版；3.有文创设计经验并落地。任职要求：1.平面设计公司工作经验优先2.了解小红书、公众号、微博平台调性3.精通Photoshop、 Adobe Illustrator、135编辑器等,广播/影视,http://jobs.zhaopin.com/CCL1463885580J40490798113.htm,20-99人,2025-12-17 00:00:04,,,
平面设计,南京,南京根道数码科技有限公司,大专,1-3年,,,岗位职责：主要负责制作公司各类宣传资料的平面设计/排版，以及使用打印机，切割机，覆膜机等生产设备，机器不会可以培训岗位要求：会使用AI.CDR.PS软件，工作认真细致，有责任心联系人：陶女士 *************,通用设备制造,http://jobs.zhaopin.com/CCL1286861700J40846063013.htm,100-299人,2025-11-29 15:13:52,,,
高级平面设计师,南京,南京纳邦广告设计有限公司,大专,1-3年,"广告设计,PS,AI,VI设计,标识导视设计,C4D",,岗位职责：1.. 独立完成VI、文化墙、画册等设计方案；2. 与团队保持良好的沟通能力和协作意识，思路清晰，工作细致有条理；3. 单独完成多项品牌设计案例。岗位要求：1. 广告设计、平面设计等相关专业大专以上学历，拥有3年以上平面设计的工作经验；2. 熟悉执行设计流程，具有一定的组织能力和团队合作精神；3. 具有优秀的沟通技巧和人际交往能力，有责任心，能够胜任高强度的工作节奏；4. 熟练使用各种制...,广告/营销,http://jobs.zhaopin.com/CC701241320J40726758109.htm,20人以下,2025-11-13 10:22:39,,,
平面设计,南京,南京健拍客健康产业科技有限公司,大专,1-3年,"广告设计,包装设计,PS,AI",,职位要求：大专及以上学历1. 根据公司活动计划，完成创意及设计工作。2. 独立负责负责广告平面设计。3.内部活动海报等物料设计；4.有一定摄影能力，会视频剪辑优先录取。任职资格:1、熟练掌握PS、AI等主流设计工具软件。2、主要公司的单页设计、活动画面设计、海报排版制作等；对设计有一定的创意及深度的理解。福利：享受国家节假日，双休，五险,医美/健康服务,http://jobs.zhaopin.com/CCL1489467560J40802754711.htm,20-99人,2025-11-12 19:07:30,,,
