职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
CIM产品经理,郑州,欧亚高科数字技术有限公司,本科,3-5年,"智慧城市,智慧建筑,智慧交通,PC端产品,数据产品,物联网,区块链,智慧社区",8000-13000元,岗位职责： 1、负责衔接并支撑公司售前、产品研发、项目需求工作，进行产品需求提炼与功能设计，使产品需求更符合实际需求； 2、负责制定产品开发计划，参与建议并跟进开发成果落实； 3、负责采集、分析和准确跟踪前端行业需求动态和竞品信息； 4、负责产品运营包装、产品演示和产品推广工作； 5、其他产品相关工作。 任职要求： 1、本科及以上学历，35周岁以下，硕士、博士优先，3年以上工作经验，具有GIS、测...,IT服务,http://jobs.zhaopin.com/CC492724930J40299625104.htm,100-299人,2025-12-12 15:01:58
软件售前工程师,郑州,河南企明星电子科技有限公司,本科,1-3年,"软件开发,数据库,区块链,RFID技术",4000-7000元,岗位职责： 1、技术支持与方案制定： （1）深入了解公司产品、技术及解决方案，并能清晰地向客户传达其价值。 （2）配合销售人员参与客户拜访，进行技术交流，了解客户需求，提供专业的技术咨询和解决方案。 （3）根据客户需求，进行需求分析、系统架构设计，并撰写技术方案、项目建议书等文档。 （4）参与招投标工作，负责技术方案的编写、讲解和答疑。 2、客户关系维护： （1）与客户保持良好沟通，及时了解客户需...,计算机软件,http://jobs.zhaopin.com/CC645281220J40705631101.htm,20-99人,2025-12-26 17:03:40
