职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
数据库工程师,厦门,厦门新能安科技有限公司,本科,3-5年,"Python,Java",1.5-2.5万·18薪,岗位职责:1、负责离线和实时数据仓库的开发和建设，深入了解业务，满足业务方对于数据的业务需求; 2、负责数据仓库相关任务的调优及维护，参与大数据平台的日常运维工作，保障日常任务稳定运行，保证数据的准确性和及时性; 3、能够能快速理解业务需求，转化为数据问题并提出解决方案，参与大数据相关需求方案的落地; 4、参与离线和实时任务的性能分析与系统优化，不断提升任务运行效率。 任职要求:1.本科及以上学历...,新能源,http://jobs.zhaopin.com/CCL1409591300J40819564207.htm,1000-9999人,2026-01-07 01:18:49
BI主管,厦门,日上集团,本科,10年以上,"Python,SQL,Hadoop,Hive,HDFS,Flink,Elasticsearch,Kafka,FineBI",1.5-2.5万·14薪,岗位职责1. BI平台优化与升级：深入调研分析现有BI平台需求，优化平台架构，保障数据接入、建模、可视化分析等流程高效稳定运行；推进BI平台与数据仓库、业务系统深度集成，实现数据流通交互，提升业务部门数据利用效率，为企业决策提供有力数据支撑。2. 自助分析BI应用与企业内推广普及：基于帆软生态体系开发低代码/无代码可视化分析，以拖拽式报表、多维度数据钻取、智能预警降低非技术团队数据使用门槛；设计优...,金属制品业,http://jobs.zhaopin.com/CC308507580J40719703111.htm,1000-9999人,2026-01-06 01:29:15
电子测试开发工程师,厦门,厦门众宸人力资源服务有限公司,大专,3-5年,"Shell,Python,自动化测试,软件测试",1.8-2.5万·16薪,工作职责：1.负责400G/800G/1.6T或更高数据速率ACC /AEC产品和系统的电气系统开发和测试。2.根据项目要求，开发测试脚本，制定并执行测试计划，设计测试用例，搭建测试环境。3.根据要求负责产品的软件和固件开发。4.与其他工程师一起验证产品功能，改进产品测试流程和系统bug解决。5.为客户和其他团队提供技术支持，如新产品导入，生产。编写测试相关文档，如测试请求和报告，测试SOP，测试...,人力资源服务,http://jobs.zhaopin.com/CC819059110J40867683003.htm,20人以下,2026-01-05 14:41:11
AI大模型应用开发工程师,厦门,厦门雅迅智联科技股份有限公司,本科,3-5年,"大模型算法,Python,Java,LANGCHAIN",1.5-2.5万,工作内容：1、设计和实现基于LLM的Agent核心架构，包括Multi-Agent框架、Memory机制等基础能力建设；2、负责Agent平台AIGC文图视频生成的后端服务开发与优化，打造高性能、高可用系统；3、跟进Agent生态的技术发展，推进新技术的引入与实施，持续保持技术的先进性与领先性；4、深度参与项目研发，与产品、运营等同事保持密切配合，不断优化项目，提升产品体验。核心期望：1、独立开发...,物联网,http://jobs.zhaopin.com/CC138128960J40779838516.htm,1000-9999人,2025-12-19 01:44:28
AI算法工程师,厦门,厦门睿云联创新科技股份有限公司,本科,无经验,"图像识别,语音识别,Python,神经网络,深度学习,大模型算法,机器视觉,自然语言处理,C++,数据清洗,通信算法",1.5-2.5万·13薪,岗位方向：CV方向，语音/大模型方向，数据清洗方向岗位职责:1、负责跨平台人脸识别/语音识别 SDK维护与开发；2、负责视觉算法工程化的嵌入式部署，负责嵌入式NPU方案的预研和开发，负责视觉算法的性能优化；3、负责语音/声音识别相关的算法模块的研发、优化、测试工作。任职要求：1、本科及以上学历，计算机、软件工程、数学、人工智能或相关专业；2、熟练Python或者C++等编程语言，对数据结构和算法设...,计算机硬件,http://jobs.zhaopin.com/CC530673120J40198549901.htm,300-499人,2025-12-18 00:04:02
高级算法工程师,厦门,软通动力信息技术(集团)股份有限公司,本科,5-10年,"AI 算法研发,供应链领域算法开发,PyTorch,TensorFlow,Python,深度学习,机器学习",1.6-2.5万,1. 5 年以上 AI 算法研发经验，3 年以上供应链领域算法开发经验；2.精通 Python 编程，熟练使用 TensorFlow、PyTorch 等深度学习框架；熟悉常见机器学习算法与深度学习模型；具备优秀的数学建模能力、逻辑分析能力与代码实现能力；3.有顶会论文发表或成功落地的 AI 项目经验者优先。,互联网,http://jobs.zhaopin.com/CC000544460J40764008916.htm,10000人以上,2025-10-10 16:47:30
技术经理(J13301),厦门,建发集团,本科,3-5年,"Java,JavaScript,Python,微服务架构,数据结构,C语言,C#,多线程",面议,岗位职责:1.负责大型系统架构设计及AI智能化解决方案的规划设计工作，能够协调与管理合作方技术团队；2.负责业务系统平台核心功能的开发和技术管理工作，以及AI技术在业务场景开发应用工作。任职要求:1.2年及以上大中型软件系统的设计和开发经验，精通Java/Python语言，熟悉SpringBoot、SpringCloud等微服务框架，以及缓存、分布式架构等中间件技术，熟悉云原生技术体系，具有主流云...,贸易/进出口,http://jobs.zhaopin.com/CC136243090J40778361903.htm,10000人以上,2025-04-15 16:24:03
生信分析人员（博士）,厦门,清华海峡研究院(厦门),博士,经验不限,"Python,单细胞多组学,空间多组学,图像数据库开发",1.2-2.4万,一、岗位职责1. 开发图像数据库。 2. 分析单细胞多组学、空间多组学的数据。 3. 开发AI for life science的算法，及在生命科学数据中的应用。 二、任职要求1. 生信、计算生物学、计算机等专业，即将或者已获得相关专业的国内外博士学位，获得博士学位的时间不超过3年（特别优秀的硕士生也可考虑）。2. 熟悉Transformer架构、AI算法、及生物学知识。3. 品德端正，道德感强，...,零售/批发,http://jobs.zhaopin.com/CC808477970J40843168113.htm,100-299人,2025-12-20 01:40:55
大数据开发工程师,厦门,福建良瓷科技有限公司,本科,5-10年,"数据治理,数据中台开发,数据仓库,Sql,Java,Flink,Kafka,DORIS,CLICKHOUSE",1.5-2.3万,岗位职责： 1. 负责数据中台核心模块（数据采集、实时/离线开发、数据资产、数据服务等）的设计、编码与性能调优，保障平台每日稳定支撑 PB 级数据流转。 2. 深度参与 Kafka/Flink/Doris/ClickHouse 等开源组件的二次开发或源码级 Bug Fix，将通用能力沉淀为可复用的中间件或插件。 3. 主导核心数据链路（如实时数仓、用户行为漏斗、标签工厂）的技术方案落地，端到端对数...,建材,http://jobs.zhaopin.com/CC331591180J40820613007.htm,1000-9999人,2026-01-06 01:18:53
资深机器视觉工程师（攸信）,厦门,盈趣科技,本科,3-5年,"图像识别产品,OpenCV,HALCON,Qt,VS,IDE,图像处理,自动化设备,C#,Python,C语言,TCP",1.3-2.3万·13薪,岗位职责：1、主导并独立进行机器视觉应用系统的评估、验证和开发工作并输出相关文档；2、图形图像处理、计算机视觉相关算法的研发以及应用程序的编写；3、主导视觉项目的技术攻关，参与机器视觉开发流程优化、标准规范完善、人才培养等。任职要求：1、本科以上学历，计算机软件、自动化、电子、通信等相关专业；2、3年以上机器视觉相关工作经验，特别是在自动化设备的定位、外观检测、测量、识别上应用经验丰富，能快速高质...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC408695220J40808279707.htm,1000-9999人,2025-11-11 14:05:25
