职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
大数据开发工程师,厦门,上海启高信息科技有限公司,本科,3-5年,"ETL,数据库开发,Sql,Hadoop,Flink,DORIS,零售行业,制造行业",1.3-2万,职位描述：1. 基于公司数据建设需要，完成数据平台构建、数据内容开发等工作。包括：数据平台基础设施建设、数据采集、ETL、数仓及数据集市、数据应用产品等开发工作；2. 充分理解需求文档，基于此进行自测，交付高质量的开发代码和数据内容；3. 工作中对数据平台基础设施、数据内容建设等工作主动深度思考，提升效能并积极建言、促进组织和系统发展；岗位要求：1. 信息技术类、数学、统计学、计量经济学类专业，本...,互联网,http://jobs.zhaopin.com/CC385075520J40845454503.htm,20-99人,2025-10-11 11:17:11
数据开发工程师,厦门,厦门东思信息技术有限公司,学历不限,5-10年,"ETL开发,MySQL,Hive,Sql,Python,Shell,Kafka,Spark,数据架构,ETL,数据库开发",1-1.9万,"岗位职责:1、根据业务需求，能与解决方案团队进行有效的沟通，并参与相应的会议提供建议;2、负责公司数据分析系统功能开发及单元测试,并协助系统发布;3、协助解决数据平台相关技术工作，确保大数据平台准确高效运行;4、负责对现有报表系统性能进行调优;5、负责编制与项目相关的技术文档;6、负责信息化新知识、新技术的学习研究，并应用到系统开发、项目开发中;任职要求:1、熟悉软件工程（需求分析、系统设计、功能...",计算机软件,http://jobs.zhaopin.com/CC616202620J40765723010.htm,20-99人,2026-01-07 10:55:28
数据开发工程师（㓝艺）,厦门,软通动力信息技术(集团)股份有限公司,本科,3-5年,"Python,数据治理,Hadoop",1.5-2万,职位描述：参与并负责数据平台的后端研发，包括PB级数据获取、清洗工作；参与设计并实现高稳定性和高性能的分布式数据处理系统；对现有系统方案能够持续改进和优化，不断提升系统稳定性和性能，推进技术在业务落地；调研搜集高质量数据，支持基础数据集迭代更新；任职要求本科及以上学历，2年以上非结构化数据处理工作经验，熟练掌握文本/视频/图片等多模态非结构化数据处理；精通数据清洗，特征提取等技术。熟悉 Pytho...,互联网,http://jobs.zhaopin.com/CC000544460J40772072316.htm,10000人以上,2025-11-07 10:15:57
数据分析师,厦门,中电金信软件有限公司,本科,5-10年,"BI工具,数据分析,Tableau,Power BI,ABI,五年工作经验",1.2-1.8万,1.理解客户业务需求并进行拆解，按照项目范围要求，从客户业务场景出发，指导或协助客户完成数据指标、报表分析等需求的分析；2.参与数据采集、处理、分析的全流程工作，包括数据指标体系、数据报表BI看板搭建等设计、数据分析框架，智能体问数测试文档输出及实施工作；3.产品培训与支持：基于数据产品可落地功能，对客户进行培训与赋能，帮助客户实现数据产品工具在内部的落地与迭代 ；4.客户驻场支持：根据项目与客户...,计算机软件,http://jobs.zhaopin.com/CC443657520J40822473809.htm,10000人以上,2026-01-10 01:27:30
数据管理及分析岗,厦门,厦门金鹭,本科,3-5年,"数据治理,报表开发,数据挖掘",1-1.6万,岗位职责一、 数据体系建设与维护1、负责借助SMBI数据平台，拉通并整合销售、采购、生产、库存、物流等相关环节的数据。2、设计并维护数据标准、流程及规范，确保数据准确性、一致性与完整性。3、建立数据监控机制，对异常数据及时预警并推动整改。二、 数据分析与洞察1、通过数据分析识别如需求计划、库存周转、生产计划协调等问题，并能提出相关的优化建议；2、开展运营绩效分析如：销售预测误差、缺货率、客户服务水...,金属制品业,http://jobs.zhaopin.com/CC144501720J40835847205.htm,1000-9999人,2026-01-09 01:13:38
高级数据工程师,厦门,软通动力信息技术(集团)股份有限公司,本科,5-10年,"数据治理,数据架构,数据中台开发,Hadoop,Flink,Spark",1.2-2万,岗位职责：1.设计数据采集、清洗、存储、治理与分析方案；2.构建多模态语料库，开发数据采集、标注、开放工具链；3.负责数据仓库、数据湖的架构设计与维护；4.保障数据安全，推动数据在业务场景中的闭环应用；5.指导数据工程师完成数据处理与基础分析工作。 职位要求： 1.本科及以上学历，计算机科学、统计学、数据分析等相关专业优先； 2.5 年以上大数据开发经验，3 年以上数据治理或数据仓库建设经验； 3...,互联网,http://jobs.zhaopin.com/CC000544460J40764045716.htm,10000人以上,2025-10-10 17:38:03
Digital Solution Engineering Specialist,厦门,ABB,本科,经验不限,"DEVOPS,软件测试",面议,"Reporting to:Service Sales Support ManagerYour role and responsibilities In this role, you will have the opportunity to coordinate and facilitate the development, implementation, and successful onboar...",仪器仪表制造,http://jobs.zhaopin.com/CC000018800J40884735502.htm,10000人以上,2026-01-10 01:04:25
数据工程师,厦门,北京华科众合科技有限公司海南分公司,本科,3-5年,数据仓库,1-1.5万,工作职责：1.设计数据采集、清洗、存储、治理与分析方案；2.构建多模态语料库，开发数据采集、标注、开放工具链；3.负责数据仓库、数据湖的架构设计与维护；4.保障数据安全，推动数据在业务场景中的闭环应用；5.完成数据处理与基础分析工作。 岗位要求： 1.985、211 学院毕业计算机科学、统计学、数据分析等相关专业本科及以上学历； 2.5 年以上大数据开发经验，3 年以上数据治理或数据仓库建设经验；...,计算机软件,http://jobs.zhaopin.com/CCL1504797020J40847863613.htm,500-999人,2026-01-09 01:37:11
数据分析师（电商）,厦门,软通动力信息技术(集团)股份有限公司,大专,5-10年,"报表开发,可视化报表,BI工具,Tableau,Power BI,远观,需求分析",1.2-2万,岗位方向：1、人力项目:熟悉观远，熟悉人力领域数据分析，会需求管理2、画像洞察:熟悉观远，熟悉会员领域数据分析，会复杂看板设计3、零售行业经验+BI看板、大屏开发经验岗位要求：1.本科及以上学历，计算机、信息系统、统计学、数据类相关专业优先；2.五年以上数据分析/建模相关工作经验；3.了解数据的分层架构4.熟悉可视化报表的工具，帆软、Tableu、观远5.沟通能力及推动协调能力强；有良好的团队意识...,互联网,http://jobs.zhaopin.com/CC000544460J40724836116.htm,10000人以上,2025-09-26 14:28:40
ETL工程师（厦门）,厦门,广州南天电脑系统有限公司,本科,3-5年,"SQL,Oracle,MySQL",1-1.3万,岗位职责：1、负责银行数据仓库的 ETL 流程开发，使用 ETL 工具（如 Informatica、Kettle 等）或相关服务器编写高效 ETL 程序，完成数据抽取、转换、加载工作，确保数据的准确性和及时性；2、精通 SQL 开发，熟练运用 Greenplum 或 Oracle 数据库，包括数据库函数、存储过程等，确保数据处理准确高效；3、熟练掌握 Shell 脚本编写，用于数据开发及自动化任务...,IT服务,http://jobs.zhaopin.com/CC136558620J40783824514.htm,500-999人,2026-01-09 01:38:07
BI工程师/数据工程师-帆软,厦门,厦门斯辰传媒有限公司,本科,3-5年,"SQL,数据可视化,报表开发,Hadoop,Spark,FineBI,MySQL,SQL Server",8000-13000元·13薪,【集团介绍】关于我们： 顾诺集团成立于2012年，总部位于厦门，是一家集研发、生产与品牌运营于一体的现代化日化企业。集团在福建、广东、江浙等地设有多家分子公司及研发中心，构建了完善的产业布局。 十余年来，集团始终专注于家庭清洁、个人护理等日化领域，持续深耕产品力与品牌力，成功打造出多个广受消费者喜爱的国货品牌，并在抖音等主流电商平台稳居行业前列。我们的成绩：1、自主研发沫檬、康思嘉等日化品牌，其中...,电子商务,http://jobs.zhaopin.com/CCL1281702680J40746070006.htm,1000-9999人,2026-01-09 01:16:30
数据分析师,厦门,软通动力信息技术(集团)股份有限公司,本科,5-10年,"报表开发,数据建模,R语言,Python,BI工具,Tableau,Power BI,FineBI",1-2万,岗位要求：1.本科及以上学历，计算机、信息系统、统计学、数据类相关专业优先；2.八年以上IT相关工作经历，五年以上数据分析/建模相关工作经验；3.熟悉一种或多种可视化分析工具，如PowerBI、Finebi、tableau等；掌握一种或者多种报表分析工作，如Cognos、BO等；4.熟悉数据仓库建设方法论，了解常用的BI系统建设方法；5.沟通能力及推动协调能力强；有良好的团队意识、文档能力。6.熟...,互联网,http://jobs.zhaopin.com/CC000544460J40720336716.htm,10000人以上,2025-06-07 12:10:43
ETL数据工程师12k（医疗数据方向）,厦门,深圳南区人瑞人力资源服务有限公司,大专,3-5年,"SQL,MySQL,Oracle,SQL Server,Hive,Greenplum,医疗大数据",1.2-1.3万,岗位：ETL工程师 期望使用时间：2025年11月10日- 2027年 11月9日工作地点：福建省厦门市海沧区东孚西路99号，复旦大学附属肿瘤医院厦门医院面试方式：线上/现场面试，2轮面试学历要求：大专及以上/本科及以上相关工作经验：大专学历5年以上，本科学历3年以上优先条件：有医疗大数据公司从业经历者有医院数据中心，医学科研平台的项目实施经验【岗位职责】1.配合数据工程师完成数据治理关键环节执行...,企业服务,http://jobs.zhaopin.com/CCL1289361510J40815057001.htm,500-999人,2026-01-07 01:02:13
数据分析工程师（亚马逊运营方向）,厦门,福建拉森科技有限公司,本科,经验不限,"数据治理,数据挖掘,报表开发,BI工具,Matlab,Sql,Power BI,Quick BI,SmartBI",8000-13000元·13薪,【该岗位在公司内部为亚马逊运营岗位，介意者勿投】我们是拉森科技有限公司，集团成立于2015年，总部位于厦门，分别在成都、深圳、广州设有分公司，现有员工近800人。我们是依托于跨境电子商务，集功能性产品研发设计、软件数据研发、外贸出口、品牌运营为一体的科技型互联网企业，目前已成为福建省亚马逊服装品类前三大卖家。【岗位职责】1、数据分析与挖掘：收集、清洗和分析亚马逊平台运营数据（销售数据、流量数据、广...,电子商务,http://jobs.zhaopin.com/CCL1490657450J40704658001.htm,1000-9999人,2025-04-03 09:53:37
BI分析师,厦门,日上集团,本科,3-5年,"SQL,报表开发,数据可视化,MySQL,PostgreSQL,Oracle,SQL Server,FineBI",1-1.2万·13薪,"岗位职责：1.根据公司业务需要，协助BI团队构建并维护各业务主题及主题下的报表设计制作；2.上级交办的其它事宜。任职要求 ：1.本科,计算机相关专业，本科及以上学历;2.有以上使用帆软产品（BI和报表）制作分析报告的经验；2.有3年以上数据分析工作经验；3.精通sql，熟悉Mysql，Postgre SQL, Oracle，Sqlserver 等常用数据库；4.良好的沟通能力、协调及较强的逻辑，责...",金属制品业,http://jobs.zhaopin.com/CC308507580J40685988511.htm,1000-9999人,2026-01-12 01:28:15
6k-1w报表开发工程师数据开发,厦门,宿州飞鑫文化传媒有限公司,学历不限,经验不限,"SQL,MySQL,报表开发,数据清洗,数据可视化,FineBI,FINEDATALINK,FineReport",6000-12000元,注意！此岗位需要来安徽省宿州市上班！待遇保底6000-10000元招报表开发工程师职位描述1.项目设计：参与项目经理组织的需求调研、需求分析会议。2.项目开发：基于模板应用开发需求，使用finereport、finebi等帆软产品，完成模板应用搭建开发工作，包含但不限于报表、大屏、移动端等；3.项目测试：具备自测能力4.项目交付：具备一定实施部署能力，保持项目文档的完整、连续和可追溯性。任职资格1...,文化艺术/娱乐,http://jobs.zhaopin.com/CCL1348710510J40744641306.htm,500-999人,2026-01-12 00:11:20
ETL开发工程师（银行项目）,厦门,北京神州数字科技有限公司,本科,1-3年,,1-1.2万·13薪,1：熟练使用DB2、GBASE等数据库，熟悉掌握SQL语言，具备编写存储过程及SQL优化能力（有GBASE8A工程师资格认证优先）。2：熟悉ETL开发过程，了解数仓架构体系，如层次划分、主题建模、集市建模等。3：熟练使用常用Lniux/Unix命令、熟悉Shell、Perl脚本。4：具备有金融行业大数据平台、数据仓库等数据类项目实施经验，了解银行主要业务（参与过金融类中台项目优先）。5、具备较强的...,计算机软件,http://jobs.zhaopin.com/CCL1280870410J40578881406.htm,10000人以上,2026-01-10 01:15:22
ETL工程师,厦门,深圳南区人瑞人力资源服务有限公司,大专,1-3年,"数据开发,MySQL,Oracle,SQL,Scala",8000-11000元,优先考虑:有医疗大数据公司从业经历者2.有医院数据中心，医学科研平台的项目实施经验岗位职责: 配合数据工程师完成数据治理关键环节执行，包含但不限于业务数据调研、数据映射、数据质控等工作; 负责实施与维护在客户现场所部署软件产品，与公司总部人员有效合作，确保项目正常进行; 负责项目现场与客户方日常工作交流及需求沟通，正确反馈至总部项目经理，确保项目现场工作稳定有序； 完成项目经理安排的其他工作。职责...,企业服务,http://jobs.zhaopin.com/CCL1289361510J40814296601.htm,10000人以上,2026-01-11 01:01:52
数据分析师,厦门,厦门思明城建集团有限公司,本科,3-5年,"数据建模,数据分析,Sql,SPSS,BI工具,Tableau",6000-10000元·15薪,任职公司：厦门思明城市服务有限公司岗位职责：1.数据体系建设（1）负责构建并完善停车运营数字化体系；（2）建立数据报表系统，为部门提供实时、准确的数据支持。2.数据分析与决策能力（1）负责静态交通核心数据的采集、整理和分析（泊位、运营、用户数据等），确保数据准确性和完整性；（2）通过数据分析工具发现问题、得出结论并提出解决方案，包括但不限于： -泊位数据：使用率、周转率、空置时长分析；-运营数据：...,工程施工,http://jobs.zhaopin.com/CC619800930J40899600108.htm,1000-9999人,2025-11-11 16:05:51
市场数据分析师,厦门,福建拉森科技有限公司,本科,经验不限,"数据治理,数据分析",7000-9000元·13薪,该岗位主要负责亚马逊退货数据分析，可接受无经验，早九晚六，双休，欢迎投递~一、岗位职责：1. 退货数据收集与整理：每日从亚马逊平台导出服装类产品退货数据，进行优化款进行分析整理；2. 退货原因深度分析：运用专业知识和分析工具，对各类退货原因进行细致剖析；3. 撰写退货分析报告：每周撰写详细的市场退货分析报告，以清晰明了的方式呈现给上级领导及相关部门，为决策提供有力依据；4. 跨部门协作与沟通：与产...,电子商务,http://jobs.zhaopin.com/CCL1490657450J40765075701.htm,1000-9999人,2025-08-11 11:24:27
人事专员（数据分析）综合薪资6-8K,厦门,路达(厦门)工业有限公司,本科,1-3年,"BI工具,Power BI,数据分析",6000-8000元,岗位职责：1.负责人力资源模块数据收集、整理与分析，确保数据准确性与完整性；2.搭建人力资源数据分析模型，定期输出专题分析报告，为管理层决策提供数据支撑；3.参与 HR 系统的数据对接，优化数据录入流程，提升人事数据管理效率；4.协助制定人力资源数据标准化规范，推动跨部门数据协同，解决数据统计中的各类问题；任职要求：1.本科学历，计算机、软件工程、数据科学与大数据技术、信息管理与信息系统等相关专业...,耐用消费品,http://jobs.zhaopin.com/CC138018130J40877192402.htm,1000-9999人,2026-01-08 01:03:37
厦门-数据分析岗（2026）,厦门,太平洋产险,本科,经验不限,"数据挖掘,数据建模,报表开发",6000-8000元,【用工形式】劳务外包：除劳动合同与外包公司签订外，其余薪酬待遇、福利补贴均与其余员工一致。【岗位职责】1.通过BI、phthon、EXCEL等工具进行业务运营数据分析，进行品质管控及核保推动；2.根据数据情况，进行日常通报、数据报告、形成PPT可视化展示、协同渠道机构推进工作及制定举措；3.根据年度整体运营指标，参与完善本部门考核流程和岗位考核办法。【任职要求】1.本科及以上学历，数统、金融等相关...,证券/期货,http://jobs.zhaopin.com/CC197917010J40829925013.htm,10000人以上,2025-11-20 00:17:21
