职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
算法工程师(J10482),厦门,厦门汉印股份有限公司,本科,1-3年,图像算法,10000-15000,岗位职责:1.负责业务场景下机器学习 / 深度学习算法的设计、开发与优化（如推荐、识别、预测等）；2.参与算法项目全流程（数据处理→模型训练→上线迭代），保障落地效果；3.跟踪前沿技术，推动团队技术能力提升；4.跨部门协作，输出技术文档，解决线上算法问题。任职要求:1.本科及以上学历，计算机 / 数学 / AI 等相关专业2.熟练掌握 C++/Python，精通机器学习理论与 TensorFlow...,电子设备制造,http://jobs.zhaopin.com/CC608178620J40895081602.htm,1000-9999人,2026-01-05 10:09:16,10000.0,15000.0,12.0
研发技术总监,厦门,中科企服(福建)管理咨询有限公司,本科,5-10年,全栈开发,,一、岗位职责1、负责负责公司技术战略规划及实施，包括但不限于系统设计与研发，明确公司产品的中长期技术路线图，明确核心技术方向、产品形态及迭代计划，确保技术布局与业务目标、时长需求匹配； 2、团队管理与建设，搭建并带领高绩效技术团队（包括架构、研发、测试等），制定团队发展计划，培养技术骨干人才；建立标准化研发流程与协作机制，提升团队执行力与创新能力。3、全流程研发管控，统筹公司相关产品从需求分析、架...,企业服务,http://jobs.zhaopin.com/CCL1487801620J40812874309.htm,100-299人,2025-11-24 09:07:16,,,
高级c++测试工程师,厦门,软通动力信息技术(集团)股份有限公司,大专,1-3年,"C语言,C++",14000-15000,工作内容：1、计算机相关专业，2年以上C++/C#开发/测试经验。2、熟悉linux系统，熟练掌握shell、python等至少一门脚本语言。3、熟练git、jenkins、docker等工具。4、有良好的团队合作精神、优秀的执行力。 技能重点关注:C++、python。,互联网,http://jobs.zhaopin.com/CC000544460J40774913916.htm,10000人以上,2025-11-19 19:04:20,14000.0,15000.0,12.0
Ai应用工程师,厦门,厦门思泰克智能科技股份有限公司,本科,1-3年,"深度学习,机器学习,图像算法,Transformer,机器视觉,PyTorch,OpenCV,C++,Python,C#",,岗位职责：1，协助算法和测试，及时联通模型，验证模型，以及供测试组验证，2，协助算法给测试和数据组出测试方案，出标注标准，包括审核结果和给出结论反馈算法，3，协助调整模型参数。4，是数据整理，就是标注好的数据转成研发要的格式；5，分析模型结果，哪些数据结果比较差，看下能否帮忙分析出来。任职要求：1、具有计算机、应用数学、自动化、电子等相关专业的，了解机器学习和深度学习等人工智能算法。2、熟悉至少一...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC436134330J40734084406.htm,100-299人,2025-11-17 13:53:59,,,
高级算法工程师,厦门,厦门水一方科学仪器有限公司,本科,1-3年,多模态算法,,岗位职责：1.负责水文等行业测流传感器采集数据算法设计、实现与优化；2.解决受风等外界影响水面波纹产生的波动导致干扰后数据不准确等的算法开发优化；3.负责与感知和底层控制等模块配合进行通信接口开发，完成系统联调、测试与性能优化；4、负责项目中决策规划模块的可行性评估，参与项目立项申请书和项目计划书的撰写和修改。任职资格：1.计算机、数学，通信等相关专业，本科及以上学历；2.熟练掌握常见路径规划算法...,物联网,http://jobs.zhaopin.com/CCL1499307560J40805933311.htm,20-99人,2025-11-16 01:24:46,,,
软件工程师,厦门,厦门芯泰达集成电路有限公司,硕士,经验不限,"算法,C++,C#,C语言",10000-15000,工作经验一年以上，优秀应届生也可以 岗位要求： 1. 熟练掌握SQL语句 2. 熟练掌握C/C++，熟悉Qt/VSCode等开发环境 3.熟悉常用的数据结构及算法 4.熟悉网络编程的相关内容 5.熟练掌握Git等版本控制工具 职位福利：不加班、周末双休、定期体检、社会保险,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1242191330J40210741815.htm,20人以下,2025-09-23 10:27:20,10000.0,15000.0,12.0
C++开发工程师（软二+周末双休+五险一金）,厦门,厦门凤凰创壹软件有限公司,本科,1-3年,"MFC,Qt,数字孪生",10000-15000,岗位职责：1、根据项目需求完成系统/项目分析、设计、编码、测试及维护工作；具体事务：完成项目组的开发需求（小组所负责的专业方向上的XR虚拟仿 真资源交互内容的开发）2、分析并解决软件开发过程中的问题：各类安装包TD BUG的解决；3、具有快速学习和解决问题的能力专业业务（专业知识）上手熟悉、VS开发工具、界面库Duilib等上手；4、熟悉软件技术文档的编写，具备良好的文档编制习惯和代码书写规范5、...,计算机软件,http://jobs.zhaopin.com/CC508427520J40590588011.htm,100-299人,2025-09-16 15:25:34,10000.0,15000.0,12.0
智能制造工程师（算法）,厦门,厦门双瑞风电科技有限公司,本科,3-5年,智能制造,,岗位职责：1、负责相关项目关键算法的仿真和开发实现；2、负责新算法的调研和仿真验证；3、负责算法的实现；4、撰写算法设计开发文档；5、协助完成软件方案设计及算法设计。任职要求：1、本科及以上学历，自动化、控制工程、计算机科学与技术等相关专业；2、3年及以上工业算法开发经验，有非标设备运动控制、机器视觉检测算法经验者优先；3、精通Python，熟练掌握C++；熟悉OpenCV、Halcon、PCL等...,新能源,http://jobs.zhaopin.com/CCL1340669890J40825415613.htm,1000-9999人,2025-09-15 08:05:20,,,
CCD 视觉工程师,厦门,威光自动化设备(厦门)有限公司,本科,1-3年,,10000-15000,"1、本科及以上学历、2~3年相关工作经验、自动化类相关专业2、熟悉光源、镜头、工业相机和软件系统等方面的知识及视觉配件选型3、熟练使用Halcon,OpenCV等至少一种机器视觉开发包，可以独立开发底层程序4、有扎实的计算机视觉理论和丰富的图像处理相关项目经验,可处理各种复杂图像,对计算机视觉有较深入的理解与认识； 3年以上独立负责项目编程开发经验；5、能熟练操作影像处理，根据项目的特征与特性，能...",电子设备制造,http://jobs.zhaopin.com/CC365387110J40750226211.htm,100-299人,2025-07-07 14:48:10,10000.0,15000.0,14.0
影像工程师（制造业）,厦门,厦门金越电器有限公司,本科,3-5年,图像识别产品,10000-14000,岗位职责：岗位职责：1、负责公司影像系统（如拍照效率、成像质量，成本效益）优化，推进解决兼容性、稳定性及使用问题；2、负责公司影像方案的设计选型，新技术（如AI影像应用）、新功能（3D扫描等）调研、推进；3、有二次开发经验，同时懂得现场影像电气维护改善；任职要求：1、本科及以上学历，自动化，电气视觉等相关专业，具有三年以上视觉方案开发及现场视觉软件调试经验。2、掌握影像设备电气维修专业知识、体系知...,电子设备制造,http://jobs.zhaopin.com/CC572552320J40904786608.htm,1000-9999人,2026-01-10 01:22:26,10000.0,14000.0,13.0
