职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
机电工程师,厦门,厦门大金机械有限公司,中专/中技,3-5年,"工艺设计,制图设计,PLC",,工作职责：1.辅助高阶工程师或独立进行产品设计、编制生产规范等工艺文件、绘制图纸，以及对现有图纸进行修改。2.机械电气工程设计与电路布局，绘制电气布局图。3.参与工艺设计、进行工艺试验，采集并总结实验数据。4.设计资料的归档以及信息系统的数据录入。5.配合自动化改造。职务要求：1.基本绘图识图知识，会使用常见的绘图软件。2.熟练操作计算机。3.熟悉电机基本结构和工作原理（电气工程及其自动化）。4....,电气机械/电力设备,http://jobs.zhaopin.com/CC144581970J40833485905.htm,100-299人,2026-01-09 01:13:29,,,
电气工程师（DCS优先）,厦门,同舟纵横(厦门)流体技术有限公司,本科,3-5年,"ABB,西门子PLC,施耐德PLC",,岗位职责： 1、根据电气设计要求书进行电气图纸设计及元器件选型； 2、根据工艺要求进行程序编写及现场调试； 3、根据行业及国家相关规范指导现场电气安装； 4、售前售后的技术支持，确保项目顺利进行； 5、完成项目电气培训，项目资料整理； 6、组织协调项目验收； 任职要求： 1、本科或以上学历，电气工程及其自动化等相关专业； 2、熟悉电气自动控制原理，熟练使用（西门子、AB、施耐德）PLC编程（至少一...,环保,http://jobs.zhaopin.com/CZ393106830J00160472404.htm,100-299人,2026-01-09 01:02:31,,,
电气工程师 Electrical Engineer,厦门,陶朗分选技术(厦门)有限公司,本科,3-5年,"设计,测试,PLC设计,西门子,三菱,自动化设计",,"Position Overview职位概况: Design new machine electrical system based on requirements, Improve & Optimize the machine according to different requirements。参与新设备的电气系统设计与研发，根据不同的要求对设备进行优化。Roles and Responsib...",仪器仪表制造,http://jobs.zhaopin.com/CC618541020J40845855913.htm,100-299人,2025-12-20 00:06:20,,,
电气设计师,厦门,国机陆原工程设计研究有限公司,本科,3-5年,,,一、岗位职责1.负责建筑电气专业强电及弱电的全过程设计；2.进行负荷计算、照度计算、系统短路计算等，完成设备选型；3.绘制电气施工图纸，编制设计说明、系统图、原理图及设备材料表；4.与其他各专业协调沟通，确保电气设计与整体项目设计无缝衔接；5.提供施工阶段的技术支持。 二、任职要求 1.本科及以上学历，电气工程及其自动化、建筑电气与智能化等相关专业； 2.具备3年以上甲级设计院从事设计工作经历； ...,房地产开发,http://jobs.zhaopin.com/CC456602410J40816859710.htm,300-499人,2025-12-20 00:00:03,,,
机械自动化工程师,厦门,厦门能科机电技术有限公司,本科,1-3年,"设计,测试,自动化设计",,"1、本科以上学历，机械制造及自动化或机电一体化类相关专业；2、配合项目的研发设计，完成工程项目机械设计任务，输出图纸和BOM表；3、具有项目设备设计经验，能独立设计整机设计者优先；3、自动化项目独立设计调试经验；4、熟悉办公软件，熟练相关二维、三维绘图软件,有初步的设计经验；5、善于沟通，有团队精神； 6、完成领导安排的其他工作。 福利待遇： 六险、年终奖金、午餐补贴、出差补贴、加班补贴、带薪年假...",专用设备制造,http://jobs.zhaopin.com/CCL1388169110J40559415209.htm,20-99人,2025-12-17 11:34:22,,,
电气设计工程师,厦门,厦门明翰电气股份有限公司,本科,1-3年,,,"岗位职责: 1、负责成套开关柜项目设计及审核； 2、负责成套项目技术支持，协议签订； 3、负责项目方案优化及改进； 4、负责产品标准化实施，新员工技术培养； 5、配合项目管理的监督和管控。 任职要求: 1、本科以上学历，电气、电力系统及自动化专业； 2、2年以上中低压成套开关柜电气设计或技术支持工作经验,熟悉开关柜电气及机械原理。 职位福利：五险一金、节日福利、补充医疗保险、定期体检、员工旅游、绩...",电气机械/电力设备,http://jobs.zhaopin.com/CC120497610J40194684901.htm,100-299人,2025-12-10 09:24:14,,,
电气工程师,厦门,三达膜,本科,3-5年,"WinCC,安装调试,PLC工程师,Eplan",,1、本科学历，电气自动化/机电一体化等相关专业；英文六级口语熟练；2、能熟练使用西门子或同等PLC编程与wincc组态软件，并熟悉工业通讯；3、有三年以上工程安装调试经验优先；4、能适应出差；5、责任心强、吃苦耐劳、具备良好的职业修养及团队合作精神6、具有水处理、石化等行业经验优先。 职位福利：五险一金、通讯补助、带薪年假、定期体检、免费班车,环保,http://jobs.zhaopin.com/CC633494929J90250019000.htm,500-999人,2025-12-05 00:06:42,,,
电力运维工程师,厦门,福建新奥能源发展有限公司,大专,3-5年,"电力运维,电力调度",,一、岗位职责：1.配电预防性试验专工：①3 年以上电力设备预防性试验实操经验，熟练掌握 10kV 及以上变压器、开关柜、电缆等设备的绝缘测试、耐压等试验技能；②熟悉《电力设备预防性试验规程》等行业标准，能独立编制试验方案、记录试验数据、出具合规试验报告，具备故障数据分析与隐患识别能力；③有高压电工证、相关电力特种作业操作证，驾驶证，适应福建省内出差。2.配电运维专工：①3 年以上 10kV 配电房...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CCL1217967350J40907792115.htm,10000人以上,2025-12-03 15:07:28,,,
电子工程师,厦门,优品智(厦门)智能科技有限公司,大专,1-3年,"测试,安装/调试",,岗位内容：1、完成电子设计、样机制作、试产协调等工作.2、参与项目技术讨论、器件选型等工作.3、解决产品开发中遇到的问题，为产品量产、售后提供技术支持.4、部品送样承认提交、BOM创建、工程变更作业。任职要求：1. 电子工程或相关领域的学士学位；2. 至少1年电子硬件和/或软件设计经验；3. 扎实的的模拟电路、数字电路设计和应用经验，熟练掌握各种电子元器件特性；4. 熟悉智能产品安规标准和性能要求...,医疗设备/器械,http://jobs.zhaopin.com/CCL1303878390J40689494106.htm,20-99人,2025-12-03 14:20:37,,,
实验测试工程师（电气/电子）,厦门,厦门赛尔特电子股份有限公司,本科,5-10年,性能测试,,岗位职责：1. 熟悉实验专业知识，掌握实验室测试技术，严格执行标准和操作规程，正确做好各项检测工作，对所用仪器设备使用后相应的记录；2. 严格遵守管理体系和各项规章制度，按标准、规范、规程、作业指导书进行操作；3. 做好仪器设备日常维护和期间核查，发生故障或异常时及时报告设备管理员并主动实施追溯；4. 根据安排参与指导新员工和/或新检测项目的验证工作；5. 检测过程中发生异常现象或有疑问时，及时向...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC160396910J40844046512.htm,1000-9999人,2025-11-25 11:13:24,,,
