职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
新产品导入制程工程师,杭州,杭州科百特过滤器材有限公司,本科,3-5年,"新品导入（NPI）,工艺改良",1.3-2万·13薪,岗位职责1、主导新产品从设计评审到量产的全周期导入工作，制定项目计划并跟进进度，确保按时达成量产目标；2、牵头制定泵阀装配工艺路线，统筹工装夹具设计、装配设备适配、人员培训等关键节点，解决装配过程中的技术问题（如高分子材料密封性、尺寸公差配合等）；3、建立新产品质量管控计划，制定检验标准与测试规范，确保产品符合客户及行业标准；4、预判并规避量产风险（如设计缺陷、制程不稳定、供应商交付风险），输出风...,新材料,http://jobs.zhaopin.com/CC143272750J40825928608.htm,1000-9999人,2025-07-24 08:30:18
刻蚀工艺工程师,杭州,浙江驰拓科技有限公司,硕士,3-5年,,1.4-2万·15薪,岗位职责：1、参与刻蚀工艺开发，工艺菜单优化，改善工艺窗口、工艺一致性和工艺缺陷等；2、SPC稳定控制，简化流程，降低成本，提高效率；3、技术创新和经验积累（撰写专利、工艺开发报告、工艺优化报告、典型工艺难题调查报告等）；任职要求：1、具有3年以上干法刻蚀工艺工作经验，熟悉半导体工艺流程及要求、有在大型半导体公司12寸工艺经验者优先考虑；2、创新能力和动手能力强。,电子/半导体/集成电路,http://jobs.zhaopin.com/CC840719420J40876793415.htm,300-499人,2025-08-13 08:30:56
水处理工艺设计岗-社招-D7384Z,杭州,中煤科工集团杭州研究院有限公司,本科,经验不限,"膜处理,水处理,生化工艺,物化工艺,工艺设计",1-2万,【岗位职责】1.熟悉掌握废水处理的生化工艺、物化工艺、RO 反渗透工艺、混凝沉淀、中水回用、膜处理、蒸发结晶等技术；2.负责相关工作的技术支持，能独立编制技术方案、投标文件和技术协议；3.负责与客户项目交流、技术交底；4.负责项目工艺调试指导等。【基本任职条件】1.具有 1 年以上水处理项目的工艺图纸设计工作经验，熟悉水处理行业的各类设计规范及标准，有大型设计院工作经验优先；2.能够独立进行水处理...,环保,http://jobs.zhaopin.com/CC648639520J40852637915.htm,100-299人,2025-07-08 15:54:14
机械工艺工程师,杭州,杭州新剑机电传动股份有限公司,本科,5-10年,工艺设计,1-2万,1、学历专业：大学本科及以上学历，机械制造类相关专业；2、岗位经验：3年以上机械齿轮加工制造经验；3、岗位技能：对车床、加工中心、滚齿机、插齿机、磨床等加工设备有相应的了解；了解小模数齿轮加工；熟悉五大工具。,汽车零部件,http://jobs.zhaopin.com/CC141883140J40751120811.htm,300-499人,2025-06-25 19:22:58
工艺设计工程师,杭州,杭州英普环境技术股份有限公司,本科,5-10年,"废水,膜法水处理工艺,反渗透工艺",1.5-2万·13薪,1、具有丰富的工程设计经验，原则上不低于5年； 2、熟悉膜法水处理、反渗透、超滤、EDI水处理工艺设计等； 3、沟通交流能力强，需项目前期现场勘察，技术交流、方案宣讲等； 4、承压能力强，能适应短期出差。 任职要求： 1、环境工程、给排水及相关专业本科及以上学历，具有良好的专业技能素养。 2、熟悉使用AutoCAD及Office等办公软件，精通计算机操作。 3、具有较强的理解和分析能力，并有很好的...,环保,http://jobs.zhaopin.com/CC439390180J40737961914.htm,100-299人,2025-06-18 09:57:32
环保工艺技术(A49766),杭州,利欧集团,大专,3-5年,"废水,工艺设计",1-2万,职位描述：1、参与核心工艺与设备开发；2、参与核心设备设计，负责方案编制、方案设计、施工图设计、工程量清单编制、项目成本组价等工作；3、参与项目现场调试、工艺优化和示范项目建设工作，完成领导交办的其他工作。职位要求：1、本科及以上学历，环境工程、给排水工程、市政工程相关专业； 2、3年以上水处理技术研发、工艺设计经验，有设计院经验优先； 3、掌握CAD、Solidworks等软件； 4、能够适应必...,通用设备制造,http://jobs.zhaopin.com/CC149861610J40780817905.htm,10000人以上,2025-06-04 08:22:03
金属热处理工程师,杭州,万向钱潮股份公司,本科,3-5年,"材料工艺设计,金属材料,钢,热处理工艺",1.1-2万,岗位职责： 1、统筹对热处理工艺进行策划、实施，确保生产顺利开展，并优化流程； 2、负责热处理工序加工周期内产品信息收集、分析，及时发现异常情况，提出解决方案，并做好总结归档。 3、配合产品及客户需求，开展热处理工艺提升项目，做好技术攻关，改善产品现状； 4、负责新材料的开发与应用，及热处理相关评审工作； 5、负责热处理工艺相关培训工作； 6、完成领导交办的其他事项。 任职要求： 1、金属材料专业...,汽车研发/制造,http://jobs.zhaopin.com/CC120141100J40532496313.htm,10000人以上,2025-05-26 15:05:32
锦纶纺丝工程师（研究院）,杭州,浙江恒逸集团有限公司,学历不限,3-5年,"纺织工艺,工艺改良,技术支持,生产计划管理",1.3-2万·14薪,岗位要求:1、依据现场生产工艺要求，监督、指导人员做好物料、原辅料等现场管理和产品管理，确保现场的稳定运行和生产顺利；2、依据生产工艺要求，进行相关工艺及技术提升与改进；3、监督机台的工艺人员工艺操作，处理工艺问题；4、依据安全认证标准，监督、指导人员做好现场安全管理工作，保证车间安全生产；5、完成领导安排的其他工作任务。五．任职要求1、学历不限，纺织、化工相关专业；2、具备3-5年相关岗位工作经...,石油/石化,http://jobs.zhaopin.com/CC140408290J40805737908.htm,10000人以上,2025-05-14 13:50:39
机加工工艺工程师,杭州,杭州微控节能科技有限公司,本科,5-10年,"机械设计,工艺设计",1.5-2万,工艺专家 岗位要求： 1、机械加工相关工作5年以上经验 2、熟练使用Solidworks、AutoCAD等绘图软件 3、工作态度严谨，具有良好的沟通和协作能力 4、具有强烈的责任感和敬业精神，自律，团队合作精神 5、良好的抗压性 岗位职责： 1、负责监督和实现生产过程中工艺要求 2、负责参加产品的技术评审、工艺评审 3、组织和实施新产品的试制、试验过程、首件鉴定等 4、负责监督关键过程，特殊过程及...,环保,http://jobs.zhaopin.com/CC438710630J40185965406.htm,100-299人,2025-03-12 13:43:08
电机工艺工程师,杭州,浙江中豪控股集团有限公司,大专,3-5年,"CAD,SolidWorks",1-2万·13薪,职责描述：1、负责电机产品的工艺流程、工艺方案设计、工装方案设计、工装夹具设计改进和生产技术指导、工人培训；2、负责电机新产品的工艺设计及试制验证、中试验证；3、负责对新材料、新工艺、新设备、新技术的验证和导入；4、独立解决现场生产和装配质量问题，对质量问题进行统计分析并提出改进方案；5、负责电机工艺的技术改造，达成降低成本、提高效率、提升质量等要求。任职要求：1、28-35岁，机械、电机、电气等...,房地产开发,http://jobs.zhaopin.com/CC148831220J40671786015.htm,500-999人,2025-03-06 13:31:55
