职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
软件测试技术员,郑州,江西海联人力资源有限公司,本科,1-3年,软件测试,,岗位内容：1. 设计和执行测试用例，并记录测试结果。2. 分析并报告软件缺陷，包括重现步骤、缺陷严重程度和影响范围。3. 参与产品设计过程，提供测试建议和反馈。4. 开发自动化测试脚本和工具。5. 执行性能和负载测试的任务。任职要求：1. 具有本科以上学历，计算机科学或相关领域优先。2. 熟悉测试方法论和流程，能够编写高质量的测试用例。3. 熟练使用至少一种自动化测试框架和脚本语言（如Seleni...,人力资源服务,http://jobs.zhaopin.com/CCL1324794650J40832939110.htm,500-999人,2026-01-11 18:47:43,,,
初级测试开发工程师,郑州,郑州鲤购信息科技有限公司,大专,1-3年,,14000-16000,岗位内容：1. 负责设计、编写和执行系统、模块及集成测试计划和策略；2. 制定测试过程规范和标准，协调跨部门工作；3. 寻找并提出测试方法和流程的持续改善方案；,电子商务,http://jobs.zhaopin.com/CCL1515309540J40854760613.htm,20人以下,2026-01-11 09:40:34,14000.0,16000.0,12.0
测试工程师,郑州,嵩山实验室,硕士,经验不限,性能测试,15000-17000,岗位职责：1.负责新型电力系统（如微电网、分布式能源系统、智能电网等）的测试方案设计、测试用例编写和测试执行工作；2.参与新型电力系统相关设备和软件的测试，包括但不限于：光伏逆变器、储能变流器、能量管理系统、微电网控制器等；3.搭建和维护测试环境，包括硬件平台搭建、软件环境配置、测试数据准备等；4.分析测试结果，编写测试报告，并跟踪问题解决进度；5.参与新型电力系统相关技术标准和规范的制定和修订；...,网络/信息安全,http://jobs.zhaopin.com/CCL1390391680J40740662607.htm,100-299人,2025-05-28 16:43:00,15000.0,17000.0,12.0
测试工程师,郑州,山东泽拢信息科技有限公司,大专,经验不限,接受无经验应届生,,岗位职责：- 负责软件产品的功能测试、性能测试和安全测试- 编写测试计划、测试用例和测试报告- 跟踪缺陷，与开发团队协作完成缺陷修复- 维护测试环境，确保测试环境的稳定和可用岗位要求：- 计算机相关专业大专及以上学历- 熟悉软件测试理论、方法和流程- 具备一定的编程能力，能编写自动化测试脚本- 有良好的沟通能力和团队协作精神,人工智能,http://jobs.zhaopin.com/CCL1514058360J40827649310.htm,300-499人,2026-01-06 14:34:59,,,
玉米测试经理,郑州,河南金苑种业股份有限公司,本科,3-5年,"粮食作物,纯系育种,植保技术",,岗位职责1、负责黄淮海及东北等区域玉米品种审定工作；2、负责完成产品测试评价工作；3、完成领导交办其它工作。任职要求 1、优秀的组织，沟通和计算机技能；2、突出的人际交往技能，特别是具有独立解决复杂问题的能力和团队协调能力；3、快速适应和学习能力，积极向上，工作踏实，勇于吃苦；4、熟悉产品测试田间试验程序；5、熟悉产品测试及品种审定流程，并有一定的人际关系； 6、大学本科以上学历，25岁以上；7、...,农/林/牧/渔,http://jobs.zhaopin.com/CC366810610J40682856010.htm,100-299人,2025-12-23 00:25:05,,,
高级测试工程师,郑州,郑州科瑞思拓软件科技有限公司,大专,5-10年,"禅道,Jmeter,Fiddler,软件测试,性能测试,自动化测试",10000-16000,岗位职责：1、参与测试全流程，包括：需求分析、设计评审、制定测试策略，设计和执行测试用例，进行缺陷跟踪，质量风险分析等；2、主导项目的质量保障工作，包括但不限于功能性测试、性能测试、自动化测试、问题跟进、监控分析；3、负责发现和推动解决项目中的进度、流程、质量风险，并能对项目提出合理化建议；4、分析和总结项目过程中的改进点，推动整个测试团队的效能提升；5、将新型技术与业务结合，根据实际业务需要搭建...,计算机软件,http://jobs.zhaopin.com/CC393603820J40854249503.htm,100-299人,2025-12-19 08:32:34,10000.0,16000.0,12.0
软硬件测试工程师,郑州,山东泽拢信息科技有限公司,大专,经验不限,接受无经验,,岗位职责：- 负责公司产品的软硬件测试工作，确保产品质量满足需求- 编写测试计划、测试用例，并进行测试执行- 跟踪缺陷，推动开发人员及时修复- 对测试结果进行分析和总结，提出改进建议岗位要求：- 计算机相关专业大专及以上学历- 熟悉软硬件测试理论、方法和流程- 具备一定的编程能力，能编写自动化测试脚本- 有良好的沟通能力和团队协作精神,人工智能,http://jobs.zhaopin.com/CCL1514058360J40827649010.htm,300-499人,2026-01-06 14:34:55,,,
高级测试工程师,郑州,八六三软件,本科,5-10年,"软件测试,功能测试,性能测试",13000-16000,职位描述岗位职责:1、负责建立符合公司业务发展需要的测试技术体系，质里保障体系，不断驱动选代优化；2、负责对软件质量问题进行跟踪分析和报告，推动测试中发现问题及合理解决；3 、参与过中大型项目，独立负责或牵头过项目质里保障工作，有人员团队建设经验，具备管理经验；4、负责公司财务、物联网、信息化等平台以及移动端、PC等终端产品的测试工作。任职要求：1、7年及以上工作经验，本科及以上学历，精通测试流程...,计算机软件,http://jobs.zhaopin.com/CC621497980J40816879109.htm,500-999人,2025-12-18 11:42:00,13000.0,16000.0,12.0
CAN总线测试工程师,郑州,新工课在线(北京)教育科技有限公司,本科,经验不限,CAN总线测试,10000-16000,岗位职责 协议与测试环境搭建：负责制定整车CAN/LIN网络通信规范、网络管理协议及诊断参数需求，搭建总线仿真测试环境（如HIL台架、实车测试平台），设计覆盖物理层、数据链路层及应用层的测试用例。 测试执行与问题闭环：执行总线通信故障注入测试（如信号干扰、节点失效），分析CAN/LIN报文时序和诊断服务响应，定位ECU节点通信异常原因；整理测试报告并上传至管理系统（如Redmine）。岗位要求 硬...,科学技术推广,http://jobs.zhaopin.com/CCL1430932120J40908253004.htm,20-99人,2025-12-15 21:50:31,10000.0,16000.0,12.0
电子测试工程师,郑州,山东泽拢信息科技有限公司,大专,经验不限,"车载测试,自动化测试",,岗位职责：- 负责电子产品的测试工作，确保产品符合设计规范和质量要求。- 编写测试计划、测试用例并执行，记录测试结果，反馈测试问题。- 与研发团队协作，分析故障原因，推动问题的及时解决。- 维护测试设备，保证测试环境的稳定。岗位要求：- 电子信息工程相关专业，大专及以上学历。- 熟悉电子测试流程和测试设备操作。- 具备良好的问题分析及解决能力。- 有责任心，具备良好的团队合作精神。,人工智能,http://jobs.zhaopin.com/CCL1514058360J40827648810.htm,300-499人,2026-01-06 14:34:49,,,
质量主管,郑州,郑州比克电池有限公司,本科,5-10年,"五大工具,8D,质量审核,质量检测,IATF16949体系,ISO质量体系,ISO9001内审员,IATF16949内审员",,岗位职责：1、主导公司产品品质持续提升工作，制定质量提升计划。分析生产现场重大质量不良并跟踪对策的落实。2、负责生产过程产品可靠性监控、可靠性异常分析与改善效果的追踪。3、根据产品及过程关键质量控制点，策划并执行各工序抽样检验方案，处理异常直至闭环。4、负责组织部门产品质量管控策划、预防、控制与持续改善工作；推动开展质量培训、质量保证、质量控制、质量统计等活动。5、负责跨部门沟通、资源协调，负责质...,金属制品业,http://jobs.zhaopin.com/CC693798020J40217856706.htm,1000-9999人,2025-12-13 00:01:41,,,
